date,borough,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2022-06-11,Tower Hamlets,-21,-7.428571429,-0.571428571,-37,-31.71428571,5.142857143
2022-06-12,Tower Hamlets,-18.85714286,-5.571428571,5.571428571,-36.57142857,-31.28571429,5.142857143
2022-06-13,Tower Hamlets,-17.57142857,-4.428571429,9.428571429,-36.71428571,-30.14285714,4.714285714
2022-06-14,Tower Hamlets,-16.57142857,-4,12.28571429,-36.57142857,-29.85714286,4.571428571
2022-06-15,Tower Hamlets,-15.42857143,-3.142857143,15,-35.57142857,-29.71428571,4.428571429
2022-06-16,Tower Hamlets,-14.57142857,-2.428571429,19.85714286,-35.85714286,-29.71428571,4.285714286
2022-06-17,Tower Hamlets,-14.14285714,-1.714285714,23.71428571,-35.42857143,-29.85714286,4.142857143
2022-06-18,Tower Hamlets,-14.14285714,-2.142857143,20,-34.85714286,-30,4.285714286
2022-06-19,Tower Hamlets,-14.42857143,-2.285714286,16.71428571,-34.42857143,-29.85714286,4.285714286
2022-06-20,Tower Hamlets,-14,-2.142857143,17.85714286,-34.28571429,-29.71428571,4.142857143
2022-06-21,Tower Hamlets,-16.71428571,-2.857142857,16.42857143,-36.57142857,-31.57142857,5
2022-06-22,Tower Hamlets,-18.71428571,-3.571428571,16.85714286,-37.42857143,-32.28571429,5.285714286
2022-06-23,Tower Hamlets,-21.71428571,-5.285714286,12.57142857,-39.42857143,-33.42857143,6.142857143
2022-06-24,Tower Hamlets,-22.28571429,-6.428571429,8,-39.85714286,-33.57142857,6.428571429
2022-06-25,Tower Hamlets,-21.57142857,-6.142857143,9.714285714,-39.57142857,-33.28571429,6.428571429
2022-06-26,Tower Hamlets,-21.14285714,-5.714285714,13.42857143,-39,-33.14285714,6.285714286
2022-06-27,Tower Hamlets,-21.42857143,-6.285714286,11.14285714,-39,-33.28571429,6.428571429
2022-06-28,Tower Hamlets,-18.57142857,-5.714285714,12.28571429,-36.28571429,-31.57142857,5.714285714
2022-06-29,Tower Hamlets,-17.14285714,-6.142857143,9.714285714,-35.57142857,-30.85714286,5.571428571
2022-06-30,Tower Hamlets,-14.28571429,-5.285714286,11.14285714,-33.42857143,-29.71428571,4.857142857
2022-07-01,Tower Hamlets,-13.85714286,-5,11.71428571,-32.42857143,-29.57142857,4.714285714
2022-07-02,Tower Hamlets,-14,-5.428571429,12.71428571,-31.28571429,-29.57142857,4.571428571
2020-02-15,Waltham Forest,-12,-6,-44,-7,-3,2
2020-02-16,Waltham Forest,-12,-8,-46.5,-7,-2.5,1.5
2020-02-17,Waltham Forest,-4.666666667,-4.666666667,-26.33333333,-7.333333333,-6.333333333,1.666666667
2020-02-18,Waltham Forest,-3,-4.25,-18.5,-7.5,-8.25,1.75
2020-02-19,Waltham Forest,-1.6,-3.8,-15.4,-7.8,-9.2,1.8
2020-02-20,Waltham Forest,-1.5,-3.5,-15.16666667,-8.166666667,-10,2
2020-02-21,Waltham Forest,-1,-3.285714286,-13.71428571,-8.285714286,-10.57142857,2.142857143
2020-02-22,Waltham Forest,0.428571429,-2.571428571,-10.14285714,-6.285714286,-10.42857143,1.857142857
2020-02-23,Waltham Forest,1.428571429,-1.714285714,-5.571428571,-5.142857143,-10.28571429,1.714285714
2020-02-24,Waltham Forest,-0.428571429,-2,-8,-4.714285714,-8.571428571,1.571428571
2020-02-25,Waltham Forest,-1.285714286,-1.285714286,-9.857142857,-4,-6.714285714,1.285714286
2020-02-26,Waltham Forest,-1.571428571,-0.714285714,-9.857142857,-3.571428571,-4.857142857,1
2020-02-27,Waltham Forest,-1.428571429,-0.285714286,-8.571428571,-2.857142857,-3,0.714285714
2020-02-28,Waltham Forest,-2,-0.142857143,-9.142857143,-2.428571429,-1.142857143,0.428571429
2020-02-29,Waltham Forest,-1.857142857,0,-11.28571429,-4.285714286,-0.571428571,0.571428571
2020-03-01,Waltham Forest,0,0.714285714,-4.142857143,-4,-0.428571429,0.428571429
2020-03-02,Waltham Forest,1.285714286,1.428571429,-2.571428571,-3.857142857,-0.142857143,0.285714286
2020-03-03,Waltham Forest,1.714285714,1.571428571,-0.571428571,-4.142857143,0,0.285714286
2020-03-04,Waltham Forest,1.857142857,1.857142857,0.285714286,-3.571428571,-0.142857143,0.285714286
2020-03-05,Waltham Forest,0.857142857,1.285714286,-2.571428571,-3.285714286,-0.285714286,0.285714286
2020-03-06,Waltham Forest,2.428571429,2.428571429,1,-2.142857143,-0.428571429,0.142857143
2020-03-07,Waltham Forest,3.428571429,3,5.571428571,-0.857142857,-0.714285714,0
2020-03-08,Waltham Forest,3,3.285714286,0.142857143,-1.285714286,-0.428571429,0.142857143
2020-03-09,Waltham Forest,2.857142857,3.428571429,-2,-0.714285714,-0.571428571,0.285714286
2020-03-10,Waltham Forest,3.142857143,4,-4.142857143,-0.714285714,-1,0.428571429
2020-03-11,Waltham Forest,3.857142857,4.857142857,-3.428571429,-1.428571429,-1.285714286,0.571428571
2020-03-12,Waltham Forest,5.857142857,8.142857143,-1.285714286,-2.142857143,-1.571428571,0.714285714
2020-03-13,Waltham Forest,5.142857143,9.714285714,-3.714285714,-3.571428571,-2.428571429,1.285714286
2020-03-14,Waltham Forest,3.571428571,11.14285714,-4.571428571,-5.714285714,-3,1.714285714
2020-03-15,Waltham Forest,1.714285714,11.85714286,-5.571428571,-7.857142857,-4.142857143,2.142857143
2020-03-16,Waltham Forest,2,14.28571429,0.142857143,-10,-6.142857143,2.714285714
2020-03-17,Waltham Forest,1.428571429,16.71428571,2.571428571,-12.14285714,-9.428571429,4
2020-03-18,Waltham Forest,0.714285714,20.71428571,2.142857143,-15.14285714,-13.57142857,5.714285714
2020-03-19,Waltham Forest,0,24,1.142857143,-18.14285714,-18.28571429,7.571428571
2020-03-20,Waltham Forest,-2.714285714,23.42857143,1.285714286,-22,-22.85714286,9.571428571
2020-03-21,Waltham Forest,-7.428571429,20.85714286,3.857142857,-26.14285714,-27.28571429,11.14285714
2020-03-22,Waltham Forest,-13.28571429,16.85714286,10.14285714,-30.85714286,-32.42857143,12.28571429
2020-03-23,Waltham Forest,-19.14285714,12.28571429,7.285714286,-35,-38.42857143,14.71428571
2020-03-24,Waltham Forest,-27.42857143,5.714285714,7.285714286,-40.42857143,-44.42857143,17.42857143
2020-03-25,Waltham Forest,-36.42857143,-3.142857143,9.142857143,-45.71428571,-50.14285714,20
2020-03-26,Waltham Forest,-45.57142857,-12.85714286,14.71428571,-51.14285714,-55.42857143,22.57142857
2020-03-27,Waltham Forest,-52.71428571,-19,15.85714286,-55.57142857,-60.28571429,24.85714286
2020-03-28,Waltham Forest,-58,-24.28571429,9.428571429,-59.57142857,-64.71428571,26.14285714
2020-03-29,Waltham Forest,-62.28571429,-28.57142857,-1.285714286,-63,-67.85714286,27.14285714
2020-03-30,Waltham Forest,-66.42857143,-32.42857143,-6,-66.57142857,-70.71428571,28.57142857
2020-03-31,Waltham Forest,-66.85714286,-33.85714286,-6.714285714,-68.14285714,-72,29.14285714
2020-04-01,Waltham Forest,-67.42857143,-35.14285714,-10.14285714,-69,-72.71428571,29.57142857
2020-04-02,Waltham Forest,-67.71428571,-36,-11.42857143,-69.42857143,-73.14285714,29.71428571
2020-04-03,Waltham Forest,-67.85714286,-36.14285714,-10.28571429,-69.71428571,-73.42857143,29.85714286
2020-04-04,Waltham Forest,-67.42857143,-35.57142857,-3.285714286,-69.28571429,-73.42857143,29.71428571
2020-04-05,Waltham Forest,-66.71428571,-34.42857143,8.285714286,-68.28571429,-73.14285714,29.42857143
2020-04-06,Waltham Forest,-66.71428571,-34,11.71428571,-68.42857143,-73.14285714,29.42857143
2020-04-07,Waltham Forest,-66.42857143,-33.42857143,16.71428571,-68.42857143,-73.14285714,29.42857143
2020-04-08,Waltham Forest,-66,-32.57142857,20.57142857,-68.28571429,-73,29.28571429
2020-04-09,Waltham Forest,-65,-30.85714286,25.14285714,-67.71428571,-73,29.14285714
2020-04-10,Waltham Forest,-64.85714286,-30.85714286,28.85714286,-68.28571429,-74.14285714,29.57142857
2020-04-11,Waltham Forest,-65,-30.57142857,27.28571429,-68.28571429,-74,29.57142857
2020-04-12,Waltham Forest,-66,-33,24.14285714,-68.71428571,-74.42857143,29.71428571
2020-04-13,Waltham Forest,-66.71428571,-33.85714286,25.42857143,-69.71428571,-75.85714286,30.28571429
2020-04-14,Waltham Forest,-66.42857143,-33.71428571,24.42857143,-69.57142857,-75.85714286,30.14285714
2020-04-15,Waltham Forest,-65.71428571,-33.42857143,27.28571429,-69.28571429,-75.85714286,30.14285714
2020-04-16,Waltham Forest,-66.14285714,-34,25.85714286,-69.42857143,-75.71428571,30.14285714
2020-04-17,Waltham Forest,-66,-33.71428571,19.42857143,-68.85714286,-74.42857143,29.57142857
2020-04-18,Waltham Forest,-65.71428571,-33.57142857,16.71428571,-68.71428571,-74,29.57142857
2020-04-19,Waltham Forest,-64.71428571,-30.85714286,20.42857143,-68.28571429,-73,29.42857143
2020-04-20,Waltham Forest,-63.42857143,-29.57142857,25.85714286,-66.71428571,-71.14285714,28.71428571
2020-04-21,Waltham Forest,-63.14285714,-29.57142857,28.85714286,-66.42857143,-70.71428571,28.57142857
2020-04-22,Waltham Forest,-63.28571429,-29.71428571,30.57142857,-66,-70.28571429,28.28571429
2020-04-23,Waltham Forest,-62.57142857,-29.42857143,35.42857143,-65.57142857,-69.85714286,28
2020-04-24,Waltham Forest,-62,-28.85714286,42.42857143,-64.85714286,-69.42857143,27.71428571
2020-04-25,Waltham Forest,-61.42857143,-28.57142857,47,-64.42857143,-69,27.57142857
2020-04-26,Waltham Forest,-60.71428571,-27.71428571,50,-63.57142857,-68.85714286,27.42857143
2020-04-27,Waltham Forest,-60.28571429,-27.14285714,49,-63.28571429,-68.57142857,27.14285714
2020-04-28,Waltham Forest,-61.57142857,-28.28571429,34,-63.71428571,-68.42857143,27.42857143
2020-04-29,Waltham Forest,-61.85714286,-28.14285714,24.71428571,-63.71428571,-68.28571429,27.42857143
2020-04-30,Waltham Forest,-63,-28.57142857,13,-64,-68.14285714,27.57142857
2020-05-01,Waltham Forest,-63.57142857,-28.71428571,4.142857143,-64,-67.85714286,27.71428571
2020-05-02,Waltham Forest,-63.28571429,-27.71428571,5.714285714,-63.14285714,-67.28571429,27.57142857
2020-05-03,Waltham Forest,-63.42857143,-27.71428571,-0.142857143,-63.28571429,-66.71428571,27.71428571
2020-05-04,Waltham Forest,-63.14285714,-27.14285714,1.571428571,-62.71428571,-66.42857143,27.57142857
2020-05-05,Waltham Forest,-61.85714286,-25,16.71428571,-61.57142857,-66,27.14285714
2020-05-06,Waltham Forest,-61.14285714,-24.28571429,28.42857143,-60.85714286,-65.57142857,26.85714286
2020-05-07,Waltham Forest,-59.57142857,-22.42857143,45.42857143,-59.71428571,-65.28571429,26.42857143
2020-05-08,Waltham Forest,-58.71428571,-21.42857143,63.57142857,-59.57142857,-66.71428571,26.57142857
2020-05-09,Waltham Forest,-58.71428571,-21.42857143,68.14285714,-59,-66.71428571,26.28571429
2020-05-10,Waltham Forest,-58.71428571,-21.71428571,64.57142857,-59.14285714,-66.85714286,26.14285714
2020-05-11,Waltham Forest,-58.57142857,-21.71428571,58.57142857,-59.14285714,-66.57142857,26.14285714
2020-05-12,Waltham Forest,-58.14285714,-21.42857143,58.85714286,-58.71428571,-66.28571429,26
2020-05-13,Waltham Forest,-58,-21.42857143,52,-58.71428571,-66.14285714,26
2020-05-14,Waltham Forest,-57.85714286,-21.85714286,44.57142857,-58.85714286,-65.85714286,26
2020-05-15,Waltham Forest,-57.14285714,-21.71428571,41.14285714,-57.85714286,-64,25.28571429
2020-05-16,Waltham Forest,-56.57142857,-21.14285714,38.42857143,-58,-63.42857143,25.28571429
2020-05-17,Waltham Forest,-55.28571429,-19.71428571,52.57142857,-56.71428571,-62.57142857,25
2020-05-18,Waltham Forest,-54,-18.57142857,67.71428571,-56,-62.28571429,24.57142857
2020-05-19,Waltham Forest,-53,-17.71428571,78.57142857,-55.71428571,-62,24.14285714
2020-05-20,Waltham Forest,-51.85714286,-16.28571429,95,-54.85714286,-61.71428571,23.71428571
2020-05-21,Waltham Forest,-51,-15.28571429,102.5714286,-54.28571429,-61.42857143,23.42857143
2020-05-22,Waltham Forest,-50.42857143,-14.14285714,101.4285714,-54.14285714,-61,23.14285714
2020-05-23,Waltham Forest,-49.85714286,-13.42857143,101.1428571,-53.71428571,-60.57142857,23
2020-05-24,Waltham Forest,-49.71428571,-13,102,-52.85714286,-60.28571429,22.57142857
2020-05-25,Waltham Forest,-49.71428571,-13.28571429,117.8571429,-53.42857143,-62.42857143,22.85714286
2020-05-26,Waltham Forest,-49.28571429,-13.28571429,115,-53,-62.28571429,22.71428571
2020-05-27,Waltham Forest,-49,-13.42857143,109.5714286,-53,-62,22.57142857
2020-05-28,Waltham Forest,-48.85714286,-13.57142857,113.4285714,-52.71428571,-61.71428571,22.28571429
2020-05-29,Waltham Forest,-48.42857143,-13.42857143,119.8571429,-52.28571429,-61.42857143,22
2020-05-30,Waltham Forest,-48.14285714,-13.14285714,129.2857143,-50.85714286,-60,21.42857143
2020-05-31,Waltham Forest,-47.42857143,-12.57142857,133.5714286,-50.28571429,-58.57142857,21.28571429
2020-06-01,Waltham Forest,-46.57142857,-11.57142857,119.4285714,-49,-55.57142857,20.57142857
2020-06-02,Waltham Forest,-46.28571429,-11.14285714,122.1428571,-48.57142857,-55,20.28571429
2020-06-03,Waltham Forest,-46.42857143,-11.42857143,113.1428571,-48.42857143,-54.57142857,20.28571429
2020-06-04,Waltham Forest,-46.42857143,-12,102.1428571,-48.42857143,-54.14285714,20.42857143
2020-06-05,Waltham Forest,-47,-13.14285714,88.42857143,-48.42857143,-53.85714286,20.57142857
2020-06-06,Waltham Forest,-47.14285714,-14,73.85714286,-49.42857143,-54.14285714,21
2020-06-07,Waltham Forest,-47.28571429,-14.42857143,61.57142857,-50,-54.14285714,21.28571429
2020-06-08,Waltham Forest,-47.57142857,-14.85714286,53.28571429,-50.14285714,-54,21.42857143
2020-06-09,Waltham Forest,-47.14285714,-15.28571429,50.28571429,-50.28571429,-53.71428571,21.42857143
2020-06-10,Waltham Forest,-47.42857143,-15.71428571,45.14285714,-50.57142857,-53.57142857,21.42857143
2020-06-11,Waltham Forest,-47.14285714,-15.85714286,43.57142857,-50.42857143,-53.14285714,21.28571429
2020-06-12,Waltham Forest,-46.57142857,-15.42857143,45.71428571,-50,-52.71428571,21
2020-06-13,Waltham Forest,-45.28571429,-14.28571429,59.85714286,-48.28571429,-51.42857143,20.28571429
2020-06-14,Waltham Forest,-44.42857143,-13.85714286,73.14285714,-47.42857143,-50.57142857,19.85714286
2020-06-15,Waltham Forest,-42.85714286,-13.42857143,78.71428571,-47,-50.14285714,19.42857143
2020-06-16,Waltham Forest,-41.71428571,-13,77.71428571,-46.57142857,-49.85714286,19.28571429
2020-06-17,Waltham Forest,-39.85714286,-12.14285714,87.42857143,-45.85714286,-49.42857143,18.85714286
2020-06-18,Waltham Forest,-39.42857143,-11.85714286,86.71428571,-45.85714286,-49.57142857,18.71428571
2020-06-19,Waltham Forest,-38.42857143,-11.28571429,88.85714286,-45.71428571,-49.42857143,18.42857143
2020-06-20,Waltham Forest,-37.85714286,-11,88.14285714,-45.71428571,-49,18.28571429
2020-06-21,Waltham Forest,-37.28571429,-11,81.85714286,-46.14285714,-48.42857143,18.28571429
2020-06-22,Waltham Forest,-37.14285714,-10.85714286,88,-46,-48.57142857,18.14285714
2020-06-23,Waltham Forest,-37.42857143,-10.57142857,93.85714286,-45.71428571,-48.71428571,17.85714286
2020-06-24,Waltham Forest,-37.28571429,-9.857142857,102,-45.28571429,-48.57142857,17.42857143
2020-06-25,Waltham Forest,-36.57142857,-8.571428571,115.8571429,-44.42857143,-48.14285714,16.71428571
2020-06-26,Waltham Forest,-36.28571429,-8,120.7142857,-44,-47.85714286,16.42857143
2020-06-27,Waltham Forest,-36.71428571,-8.571428571,109.8571429,-44.85714286,-48.42857143,16.57142857
2020-06-28,Waltham Forest,-36.85714286,-8.714285714,105.7142857,-44.57142857,-48.42857143,16.57142857
2020-06-29,Waltham Forest,-37,-8.857142857,93.57142857,-44.57142857,-48.14285714,16.71428571
2020-06-30,Waltham Forest,-36.71428571,-9.285714286,81.85714286,-44.42857143,-47.71428571,16.85714286
2020-07-01,Waltham Forest,-36.28571429,-9.714285714,74.57142857,-44.71428571,-47.57142857,17
2020-07-02,Waltham Forest,-36,-10.57142857,64,-44.85714286,-47.42857143,17.28571429
2020-07-03,Waltham Forest,-35.57142857,-10.85714286,62.28571429,-45,-47.28571429,17.28571429
2020-07-04,Waltham Forest,-34.28571429,-10.85714286,66.14285714,-44.42857143,-46.57142857,17
2020-07-05,Waltham Forest,-32.42857143,-10.28571429,73.57142857,-43.57142857,-46,16.57142857
2020-07-06,Waltham Forest,-31.42857143,-10.28571429,77.14285714,-43.28571429,-45.85714286,16.28571429
2020-07-07,Waltham Forest,-30.71428571,-10.28571429,79.28571429,-43.42857143,-46,16
2020-07-08,Waltham Forest,-30.42857143,-10.85714286,71.42857143,-43.28571429,-45.85714286,16
2020-07-09,Waltham Forest,-29.85714286,-11,66.28571429,-42.57142857,-45.71428571,15.85714286
2020-07-10,Waltham Forest,-28.85714286,-11,67,-41.57142857,-45.57142857,15.42857143
2020-07-11,Waltham Forest,-28.42857143,-11,72.14285714,-41.42857143,-45,15
2020-07-12,Waltham Forest,-28.28571429,-11.42857143,74.14285714,-41.28571429,-44.57142857,14.71428571
2020-07-13,Waltham Forest,-28.14285714,-11.57142857,75.85714286,-41,-44.57142857,14.57142857
2020-07-14,Waltham Forest,-27.71428571,-11.28571429,79.14285714,-41,-44.42857143,14.42857143
2020-07-15,Waltham Forest,-26.14285714,-11.14285714,86.42857143,-40.85714286,-44.28571429,14.14285714
2020-07-16,Waltham Forest,-24.42857143,-10.85714286,97.14285714,-41.14285714,-44.14285714,13.71428571
2020-07-17,Waltham Forest,-23.42857143,-11,103.2857143,-41.57142857,-44,13.42857143
2020-07-18,Waltham Forest,-22.71428571,-11.14285714,105.5714286,-41.28571429,-44,13.28571429
2020-07-19,Waltham Forest,-22.42857143,-11.57142857,96.14285714,-42.14285714,-44.28571429,13.42857143
2020-07-20,Waltham Forest,-21.28571429,-11.57142857,101.5714286,-42.57142857,-44.28571429,13.14285714
2020-07-21,Waltham Forest,-20.14285714,-11.85714286,104.1428571,-42.57142857,-44.14285714,13
2020-07-22,Waltham Forest,-19.71428571,-12,109.7142857,-42.42857143,-44.28571429,12.71428571
2020-07-23,Waltham Forest,-19.57142857,-12,111,-42.71428571,-44.57142857,12.71428571
2020-07-24,Waltham Forest,-19.57142857,-12,105.7142857,-43,-44.85714286,12.85714286
2020-07-25,Waltham Forest,-20,-11.85714286,91.85714286,-43.85714286,-45.14285714,13.14285714
2020-07-26,Waltham Forest,-19.57142857,-10.85714286,90.57142857,-43.57142857,-44.85714286,13.14285714
2020-07-27,Waltham Forest,-20.28571429,-10.42857143,72.71428571,-44,-45.28571429,13.42857143
2020-07-28,Waltham Forest,-20.42857143,-9.714285714,69.14285714,-44.14285714,-45.57142857,13.42857143
2020-07-29,Waltham Forest,-20.14285714,-8.571428571,68.57142857,-44.14285714,-45.71428571,13.42857143
2020-07-30,Waltham Forest,-19.42857143,-7,70.85714286,-43.85714286,-45.85714286,13.14285714
2020-07-31,Waltham Forest,-19.71428571,-7,70.57142857,-43.85714286,-46.28571429,12.71428571
2020-08-01,Waltham Forest,-19.28571429,-6.571428571,80,-43.14285714,-46.14285714,12.28571429
2020-08-02,Waltham Forest,-19.14285714,-6.714285714,87.71428571,-42.85714286,-46,12
2020-08-03,Waltham Forest,-17.71428571,-6.857142857,99.71428571,-42.28571429,-46,11.71428571
2020-08-04,Waltham Forest,-16.57142857,-7.142857143,101,-42,-46.14285714,11.42857143
2020-08-05,Waltham Forest,-15.14285714,-7.714285714,98.85714286,-41.85714286,-46.28571429,11.28571429
2020-08-06,Waltham Forest,-15.42857143,-8.428571429,94.71428571,-41.57142857,-46.28571429,11.28571429
2020-08-07,Waltham Forest,-15.28571429,-8.285714286,91.57142857,-41.57142857,-46.14285714,11.42857143
2020-08-08,Waltham Forest,-15.42857143,-8.571428571,90.71428571,-41.85714286,-46.14285714,11.28571429
2020-08-09,Waltham Forest,-15.57142857,-8.571428571,87.57142857,-41.71428571,-46.14285714,11.14285714
2020-08-10,Waltham Forest,-14.71428571,-8.142857143,84.42857143,-41.57142857,-46.14285714,11
2020-08-11,Waltham Forest,-14.42857143,-8.142857143,80.14285714,-41.71428571,-46.14285714,11
2020-08-12,Waltham Forest,-14.28571429,-8,75.85714286,-42,-46.28571429,11
2020-08-13,Waltham Forest,-14.57142857,-8.428571429,70.14285714,-42.71428571,-46.42857143,11.14285714
2020-08-14,Waltham Forest,-14.71428571,-9.142857143,61.85714286,-43,-46.42857143,11.28571429
2020-08-15,Waltham Forest,-14.85714286,-9.428571429,52,-43.71428571,-46.57142857,11.71428571
2020-08-16,Waltham Forest,-15,-9.857142857,43.42857143,-44.71428571,-46.85714286,12
2020-08-17,Waltham Forest,-15.57142857,-11.14285714,36.83333333,-45.42857143,-46.85714286,12
2020-08-18,Waltham Forest,-15.14285714,-11.57142857,30,-45.57142857,-46.57142857,12
