date,borough,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2021-05-21,Enfield,-21.0,-1.0,12.285714285714286,-39.57142857142857,-28.857142857142858,8.857142857142858
2021-05-22,Enfield,-20.285714285714285,-1.1428571428571428,13.142857142857142,-39.42857142857143,-28.428571428571427,8.571428571428571
2021-05-23,Enfield,-19.571428571428573,-1.7142857142857142,11.571428571428571,-39.0,-28.142857142857142,8.285714285714286
2021-05-24,Enfield,-19.857142857142858,-1.5714285714285714,11.714285714285714,-39.42857142857143,-28.142857142857142,8.285714285714286
2021-05-25,Enfield,-20.142857142857142,-1.4285714285714286,11.857142857142858,-39.857142857142854,-28.142857142857142,8.285714285714286
2021-05-26,Enfield,-20.285714285714285,-1.1428571428571428,13.142857142857142,-40.0,-28.142857142857142,8.285714285714286
2021-05-27,Enfield,-19.428571428571427,-0.2857142857142857,20.428571428571427,-39.42857142857143,-28.0,8.142857142857142
2021-05-28,Enfield,-18.142857142857142,0.5714285714285714,26.714285714285715,-38.714285714285715,-28.0,7.857142857142857
2021-05-29,Enfield,-17.714285714285715,1.0,33.142857142857146,-38.142857142857146,-27.857142857142858,7.428571428571429
2021-05-30,Enfield,-16.571428571428573,1.8571428571428572,42.857142857142854,-37.857142857142854,-27.571428571428573,6.714285714285714
2021-05-31,Enfield,-15.571428571428571,1.1428571428571428,60.857142857142854,-40.0,-32.714285714285715,7.142857142857143
2021-06-01,Enfield,-14.142857142857142,1.7142857142857142,70.28571428571429,-40.0,-34.42857142857143,7.0
2021-06-02,Enfield,-13.142857142857142,2.0,74.85714285714286,-40.714285714285715,-36.0,7.0
2021-06-03,Enfield,-12.571428571428571,2.0,75.57142857142857,-41.42857142857143,-37.714285714285715,7.142857142857143
2021-06-04,Enfield,-13.571428571428571,0.7142857142857143,68.0,-42.857142857142854,-39.142857142857146,7.714285714285714
2021-06-05,Enfield,-13.714285714285714,0.7142857142857143,68.28571428571429,-42.714285714285715,-38.57142857142857,7.714285714285714
2021-06-06,Enfield,-14.142857142857142,0.5714285714285714,63.285714285714285,-42.57142857142857,-38.0,8.142857142857142
2021-06-07,Enfield,-14.0,2.4285714285714284,54.0,-40.142857142857146,-32.714285714285715,7.571428571428571
2021-06-08,Enfield,-14.571428571428571,2.7142857142857144,48.285714285714285,-39.57142857142857,-30.857142857142858,7.571428571428571
2021-06-09,Enfield,-14.714285714285714,3.4285714285714284,45.714285714285715,-38.714285714285715,-29.0,7.428571428571429
2021-06-10,Enfield,-15.142857142857142,3.857142857142857,42.57142857142857,-38.0,-27.285714285714285,7.285714285714286
2021-06-11,Enfield,-14.428571428571429,5.142857142857143,50.285714285714285,-36.714285714285715,-25.428571428571427,6.571428571428571
2021-06-12,Enfield,-14.428571428571429,5.428571428571429,49.142857142857146,-37.0,-25.428571428571427,6.571428571428571
2021-06-13,Enfield,-14.857142857142858,6.0,52.0,-36.857142857142854,-25.428571428571427,6.285714285714286
2021-06-14,Enfield,-15.142857142857142,6.285714285714286,48.142857142857146,-36.857142857142854,-25.428571428571427,6.142857142857143
2021-06-15,Enfield,-15.285714285714286,6.285714285714286,46.857142857142854,-36.857142857142854,-25.428571428571427,6.142857142857143
2021-06-16,Enfield,-15.571428571428571,5.571428571428571,45.285714285714285,-37.0,-25.571428571428573,6.142857142857143
2021-06-17,Enfield,-16.285714285714285,4.857142857142857,39.714285714285715,-37.57142857142857,-25.714285714285715,6.285714285714286
2021-06-18,Enfield,-17.571428571428573,3.4285714285714284,31.142857142857142,-38.285714285714285,-26.142857142857142,6.714285714285714
2021-06-19,Enfield,-17.714285714285715,3.0,23.285714285714285,-38.714285714285715,-26.428571428571427,7.0
2021-06-20,Enfield,-16.714285714285715,2.4285714285714284,15.857142857142858,-39.57142857142857,-26.428571428571427,7.428571428571429
2021-06-21,Enfield,-17.285714285714285,0.7142857142857143,7.428571428571429,-40.142857142857146,-26.428571428571427,7.714285714285714
2021-06-22,Enfield,-17.428571428571427,-0.14285714285714285,3.4285714285714284,-40.42857142857143,-26.428571428571427,7.714285714285714
2021-06-23,Enfield,-17.142857142857142,-0.2857142857142857,3.857142857142857,-40.57142857142857,-26.428571428571427,7.714285714285714
2021-06-24,Enfield,-16.428571428571427,-0.2857142857142857,8.714285714285714,-40.42857142857143,-26.285714285714285,7.571428571428571
2021-06-25,Enfield,-14.571428571428571,0.8571428571428571,17.571428571428573,-40.0,-26.142857142857142,7.285714285714286
2021-06-26,Enfield,-13.857142857142858,0.7142857142857143,23.714285714285715,-39.714285714285715,-25.857142857142858,7.142857142857143
2021-06-27,Enfield,-14.142857142857142,0.42857142857142855,25.142857142857142,-39.857142857142854,-26.142857142857142,7.0
2021-06-28,Enfield,-13.428571428571429,1.2857142857142858,29.142857142857142,-39.714285714285715,-26.285714285714285,6.857142857142857
2021-06-29,Enfield,-13.714285714285714,0.2857142857142857,26.285714285714285,-40.285714285714285,-26.714285714285715,6.857142857142857
2021-06-30,Enfield,-13.714285714285714,0.0,24.428571428571427,-40.57142857142857,-26.857142857142858,6.714285714285714
2021-07-01,Enfield,-13.285714285714286,0.42857142857142855,27.0,-40.285714285714285,-26.857142857142858,6.714285714285714
2021-07-02,Enfield,-13.571428571428571,0.42857142857142855,28.571428571428573,-40.42857142857143,-26.857142857142858,6.714285714285714
2021-07-03,Enfield,-13.857142857142858,0.5714285714285714,26.0,-40.714285714285715,-26.714285714285715,6.714285714285714
2021-07-04,Enfield,-13.857142857142858,0.8571428571428571,27.428571428571427,-40.285714285714285,-26.285714285714285,6.714285714285714
2021-07-05,Enfield,-13.714285714285714,0.7142857142857143,33.57142857142857,-39.857142857142854,-26.142857142857142,6.714285714285714
2021-07-06,Enfield,-13.714285714285714,1.2857142857142858,33.857142857142854,-39.714285714285715,-26.0,7.0
2021-07-07,Enfield,-13.857142857142858,1.4285714285714286,34.0,-39.42857142857143,-26.0,7.142857142857143
2021-07-08,Enfield,-14.571428571428571,1.0,31.0,-39.714285714285715,-26.285714285714285,7.142857142857143
2021-07-09,Enfield,-14.428571428571429,1.1428571428571428,29.714285714285715,-39.42857142857143,-26.285714285714285,7.142857142857143
2021-07-10,Enfield,-14.428571428571429,1.0,29.857142857142858,-39.857142857142854,-26.571428571428573,7.285714285714286
2021-07-11,Enfield,-14.285714285714286,1.5714285714285714,32.142857142857146,-39.142857142857146,-26.428571428571427,7.0
2021-07-12,Enfield,-15.142857142857142,0.2857142857142857,24.857142857142858,-39.714285714285715,-27.0,7.285714285714286
2021-07-13,Enfield,-14.571428571428571,1.0,31.285714285714285,-39.714285714285715,-27.0,7.0
2021-07-14,Enfield,-14.428571428571429,1.0,34.42857142857143,-39.857142857142854,-27.142857142857142,7.142857142857143
2021-07-15,Enfield,-14.0,1.0,35.142857142857146,-40.0,-27.0,7.142857142857143
2021-07-16,Enfield,-13.571428571428571,1.1428571428571428,38.714285714285715,-40.142857142857146,-27.142857142857142,7.0
2021-07-17,Enfield,-14.142857142857142,1.5714285714285714,43.857142857142854,-39.714285714285715,-27.142857142857142,6.714285714285714
2021-07-18,Enfield,-15.0,1.4285714285714286,45.285714285714285,-40.42857142857143,-27.428571428571427,6.714285714285714
2021-07-19,Enfield,-13.857142857142858,3.5714285714285716,53.42857142857143,-40.0,-27.428571428571427,6.428571428571429
2021-07-20,Enfield,-13.714285714285714,3.7142857142857144,55.714285714285715,-40.0,-28.142857142857142,6.428571428571429
