Date,variable,value
2020-10-08,Grocery & pharmacy,-17.285714285714285
2020-10-09,Grocery & pharmacy,-16.428571428571427
2020-10-10,Grocery & pharmacy,-16.428571428571427
2020-10-11,Grocery & pharmacy,-15.285714285714286
2020-10-12,Grocery & pharmacy,-15.857142857142858
2020-10-13,Grocery & pharmacy,-16.428571428571427
2020-10-14,Grocery & pharmacy,-16.285714285714285
2020-10-15,Grocery & pharmacy,-15.857142857142858
2020-10-16,Grocery & pharmacy,-15.285714285714286
2020-10-17,Grocery & pharmacy,-15.285714285714286
2020-10-18,Grocery & pharmacy,-15.285714285714286
2020-10-19,Grocery & pharmacy,-14.857142857142858
2020-10-20,Grocery & pharmacy,-14.285714285714286
2020-10-21,Grocery & pharmacy,-15.285714285714286
2020-10-22,Grocery & pharmacy,-15.142857142857142
2020-10-23,Grocery & pharmacy,-15.428571428571429
2020-10-24,Grocery & pharmacy,-15.714285714285714
2020-10-25,Grocery & pharmacy,-15.428571428571429
2020-10-26,Grocery & pharmacy,-15.428571428571429
2020-10-27,Grocery & pharmacy,-16.0
2020-10-28,Grocery & pharmacy,-15.285714285714286
2020-10-29,Grocery & pharmacy,-16.0
2020-10-30,Grocery & pharmacy,-15.857142857142858
2020-10-31,Grocery & pharmacy,-15.428571428571429
2020-11-01,Grocery & pharmacy,-15.428571428571429
2020-11-02,Grocery & pharmacy,-14.714285714285714
2020-11-03,Grocery & pharmacy,-13.571428571428571
2020-11-04,Grocery & pharmacy,-12.428571428571429
2020-11-05,Grocery & pharmacy,-12.571428571428571
2020-11-06,Grocery & pharmacy,-13.142857142857142
2020-11-07,Grocery & pharmacy,-13.571428571428571
2020-11-08,Grocery & pharmacy,-14.571428571428571
2020-11-09,Grocery & pharmacy,-16.0
2020-11-10,Grocery & pharmacy,-16.714285714285715
2020-11-11,Grocery & pharmacy,-18.0
2020-11-12,Grocery & pharmacy,-17.285714285714285
2020-11-13,Grocery & pharmacy,-16.714285714285715
2020-11-14,Grocery & pharmacy,-17.142857142857142
2020-11-15,Grocery & pharmacy,-17.0
2020-11-16,Grocery & pharmacy,-16.714285714285715
2020-11-17,Grocery & pharmacy,-16.714285714285715
2020-11-18,Grocery & pharmacy,-16.714285714285715
2020-11-19,Grocery & pharmacy,-17.142857142857142
2020-11-20,Grocery & pharmacy,-17.428571428571427
2020-11-21,Grocery & pharmacy,-16.714285714285715
2020-11-22,Grocery & pharmacy,-16.142857142857142
2020-11-23,Grocery & pharmacy,-16.0
2020-11-24,Grocery & pharmacy,-16.0
2020-11-25,Grocery & pharmacy,-16.142857142857142
2020-11-26,Grocery & pharmacy,-16.0
2020-11-27,Grocery & pharmacy,-15.857142857142858
2020-11-28,Grocery & pharmacy,-15.857142857142858
2020-11-29,Grocery & pharmacy,-16.285714285714285
2020-11-30,Grocery & pharmacy,-16.285714285714285
2020-12-01,Grocery & pharmacy,-16.0
2020-12-02,Grocery & pharmacy,-15.285714285714286
2020-12-03,Grocery & pharmacy,-15.714285714285714
2020-12-04,Grocery & pharmacy,-15.285714285714286
2020-12-05,Grocery & pharmacy,-14.428571428571429
2020-12-06,Grocery & pharmacy,-13.571428571428571
2020-12-07,Grocery & pharmacy,-13.0
2020-12-08,Grocery & pharmacy,-12.714285714285714
2020-12-09,Grocery & pharmacy,-12.571428571428571
2020-12-10,Grocery & pharmacy,-11.571428571428571
2020-12-11,Grocery & pharmacy,-11.571428571428571
2020-12-12,Grocery & pharmacy,-11.714285714285714
2020-12-13,Grocery & pharmacy,-12.142857142857142
2020-12-14,Grocery & pharmacy,-12.142857142857142
2020-12-15,Grocery & pharmacy,-11.428571428571429
2020-12-16,Grocery & pharmacy,-11.428571428571429
2020-12-17,Grocery & pharmacy,-10.714285714285714
2020-12-18,Grocery & pharmacy,-10.714285714285714
2020-12-19,Grocery & pharmacy,-10.571428571428571
2020-12-20,Grocery & pharmacy,-10.571428571428571
2020-12-21,Grocery & pharmacy,-9.571428571428571
2020-12-22,Grocery & pharmacy,-9.0
2020-12-23,Grocery & pharmacy,-6.714285714285714
2020-12-24,Grocery & pharmacy,-5.428571428571429
2020-12-25,Grocery & pharmacy,-16.142857142857142
2020-12-26,Grocery & pharmacy,-23.0
2020-12-27,Grocery & pharmacy,-25.0
2020-12-28,Grocery & pharmacy,-28.714285714285715
2020-12-29,Grocery & pharmacy,-31.285714285714285
2020-12-30,Grocery & pharmacy,-33.857142857142854
2020-12-31,Grocery & pharmacy,-35.285714285714285
2021-01-01,Grocery & pharmacy,-32.0
2021-01-02,Grocery & pharmacy,-28.142857142857142
2021-01-03,Grocery & pharmacy,-28.285714285714285
2021-01-04,Grocery & pharmacy,-27.428571428571427
2021-01-05,Grocery & pharmacy,-28.571428571428573
2021-01-06,Grocery & pharmacy,-30.428571428571427
2021-01-07,Grocery & pharmacy,-33.285714285714285
2021-01-08,Grocery & pharmacy,-28.571428571428573
2021-01-09,Grocery & pharmacy,-28.0
2021-01-10,Grocery & pharmacy,-28.142857142857142
2021-01-11,Grocery & pharmacy,-28.571428571428573
2021-01-12,Grocery & pharmacy,-28.714285714285715
2021-01-13,Grocery & pharmacy,-29.428571428571427
2021-01-14,Grocery & pharmacy,-30.285714285714285
2021-01-15,Grocery & pharmacy,-30.0
2021-01-16,Grocery & pharmacy,-30.571428571428573
2021-01-17,Grocery & pharmacy,-30.0
2021-01-18,Grocery & pharmacy,-30.142857142857142
2021-01-19,Grocery & pharmacy,-30.142857142857142
2021-01-20,Grocery & pharmacy,-30.285714285714285
2021-01-21,Grocery & pharmacy,-29.285714285714285
2021-01-22,Grocery & pharmacy,-29.0
2021-01-23,Grocery & pharmacy,-28.142857142857142
2021-01-24,Grocery & pharmacy,-29.142857142857142
2021-01-25,Grocery & pharmacy,-28.714285714285715
2021-01-26,Grocery & pharmacy,-28.714285714285715
2021-01-27,Grocery & pharmacy,-27.857142857142858
2021-01-28,Grocery & pharmacy,-27.571428571428573
2021-01-29,Grocery & pharmacy,-27.142857142857142
2021-01-30,Grocery & pharmacy,-27.714285714285715
2021-01-31,Grocery & pharmacy,-26.285714285714285
2021-02-01,Grocery & pharmacy,-26.142857142857142
2021-02-02,Grocery & pharmacy,-25.285714285714285
2021-02-03,Grocery & pharmacy,-25.142857142857142
2021-02-04,Grocery & pharmacy,-25.428571428571427
2021-02-05,Grocery & pharmacy,-24.714285714285715
2021-02-06,Grocery & pharmacy,-23.714285714285715
2021-02-07,Grocery & pharmacy,-24.857142857142858
2021-02-08,Grocery & pharmacy,-25.428571428571427
2021-02-09,Grocery & pharmacy,-26.0
2021-02-10,Grocery & pharmacy,-25.285714285714285
2021-02-11,Grocery & pharmacy,-24.571428571428573
2021-02-12,Grocery & pharmacy,-24.857142857142858
2021-02-13,Grocery & pharmacy,-24.142857142857142
2021-02-14,Grocery & pharmacy,-22.571428571428573
2021-02-15,Grocery & pharmacy,-21.285714285714285
2021-02-16,Grocery & pharmacy,-20.285714285714285
2021-02-17,Grocery & pharmacy,-20.428571428571427
2021-02-18,Grocery & pharmacy,-20.0
2021-02-19,Grocery & pharmacy,-19.714285714285715
2021-02-20,Grocery & pharmacy,-19.571428571428573
2021-02-21,Grocery & pharmacy,-19.428571428571427
2021-02-22,Grocery & pharmacy,-19.714285714285715
2021-02-23,Grocery & pharmacy,-19.285714285714285
2021-02-24,Grocery & pharmacy,-18.714285714285715
2021-02-25,Grocery & pharmacy,-18.571428571428573
2021-02-26,Grocery & pharmacy,-17.571428571428573
2021-02-27,Grocery & pharmacy,-17.0
2021-02-28,Grocery & pharmacy,-16.571428571428573
2021-03-01,Grocery & pharmacy,-15.714285714285714
2021-03-02,Grocery & pharmacy,-15.714285714285714
2021-03-03,Grocery & pharmacy,-16.285714285714285
2021-03-04,Grocery & pharmacy,-16.142857142857142
2021-03-05,Grocery & pharmacy,-16.428571428571427
2021-03-06,Grocery & pharmacy,-16.714285714285715
2021-03-07,Grocery & pharmacy,-16.285714285714285
2021-03-08,Grocery & pharmacy,-15.571428571428571
2021-03-09,Grocery & pharmacy,-14.714285714285714
2021-03-10,Grocery & pharmacy,-14.428571428571429
2021-03-11,Grocery & pharmacy,-13.714285714285714
2021-03-12,Grocery & pharmacy,-13.142857142857142
2021-03-13,Grocery & pharmacy,-12.428571428571429
2021-03-14,Grocery & pharmacy,-12.142857142857142
2021-03-15,Grocery & pharmacy,-12.571428571428571
2021-03-16,Grocery & pharmacy,-12.857142857142858
2021-03-17,Grocery & pharmacy,-11.857142857142858
2021-03-18,Grocery & pharmacy,-12.0
2021-03-19,Grocery & pharmacy,-11.714285714285714
2021-03-20,Grocery & pharmacy,-12.285714285714286
2021-03-21,Grocery & pharmacy,-12.428571428571429
2021-03-22,Grocery & pharmacy,-11.571428571428571
2021-03-23,Grocery & pharmacy,-11.142857142857142
2021-03-24,Grocery & pharmacy,-10.857142857142858
2021-03-25,Grocery & pharmacy,-10.428571428571429
2021-03-26,Grocery & pharmacy,-10.857142857142858
2021-03-27,Grocery & pharmacy,-10.285714285714286
2021-03-28,Grocery & pharmacy,-10.857142857142858
2021-03-29,Grocery & pharmacy,-10.428571428571429
2021-03-30,Grocery & pharmacy,-9.428571428571429
2021-03-31,Grocery & pharmacy,-8.428571428571429
2021-04-01,Grocery & pharmacy,-6.285714285714286
2021-04-02,Grocery & pharmacy,-6.0
2021-04-03,Grocery & pharmacy,-5.714285714285714
2021-04-04,Grocery & pharmacy,-8.0
2021-04-05,Grocery & pharmacy,-9.857142857142858
2021-04-06,Grocery & pharmacy,-10.714285714285714
2021-04-07,Grocery & pharmacy,-11.857142857142858
2021-04-08,Grocery & pharmacy,-14.142857142857142
2021-04-09,Grocery & pharmacy,-14.285714285714286
2021-04-10,Grocery & pharmacy,-15.142857142857142
2021-04-11,Grocery & pharmacy,-12.142857142857142
2021-04-12,Grocery & pharmacy,-10.285714285714286
2021-04-13,Grocery & pharmacy,-9.857142857142858
2021-04-14,Grocery & pharmacy,-9.0
2021-04-15,Grocery & pharmacy,-8.571428571428571
2021-04-16,Grocery & pharmacy,-8.0
2021-04-17,Grocery & pharmacy,-7.0
2021-04-18,Grocery & pharmacy,-6.0
2021-04-19,Grocery & pharmacy,-5.714285714285714
2021-04-20,Grocery & pharmacy,-5.428571428571429
2021-04-21,Grocery & pharmacy,-5.428571428571429
2021-04-22,Grocery & pharmacy,-4.857142857142857
2021-04-23,Grocery & pharmacy,-4.428571428571429
2021-04-24,Grocery & pharmacy,-4.142857142857143
2021-04-25,Grocery & pharmacy,-4.428571428571429
2021-04-26,Grocery & pharmacy,-4.571428571428571
2021-04-27,Grocery & pharmacy,-4.714285714285714
2021-04-28,Grocery & pharmacy,-5.142857142857143
2021-04-29,Grocery & pharmacy,-5.0
2021-04-30,Grocery & pharmacy,-4.714285714285714
2021-05-01,Grocery & pharmacy,-4.714285714285714
2021-05-02,Grocery & pharmacy,-4.857142857142857
2021-05-03,Grocery & pharmacy,-6.571428571428571
2021-05-04,Grocery & pharmacy,-6.428571428571429
2021-05-05,Grocery & pharmacy,-6.142857142857143
2021-05-06,Grocery & pharmacy,-5.857142857142857
2021-05-07,Grocery & pharmacy,-6.428571428571429
2021-05-08,Grocery & pharmacy,-7.285714285714286
2021-05-09,Grocery & pharmacy,-7.0
2021-05-10,Grocery & pharmacy,-5.285714285714286
2021-05-11,Grocery & pharmacy,-5.142857142857143
2021-05-12,Grocery & pharmacy,-4.285714285714286
2021-05-13,Grocery & pharmacy,-5.142857142857143
2021-05-14,Grocery & pharmacy,-5.0
2021-05-15,Grocery & pharmacy,-4.428571428571429
2021-05-16,Grocery & pharmacy,-4.857142857142857
2021-05-17,Grocery & pharmacy,-5.428571428571429
2021-05-18,Grocery & pharmacy,-5.571428571428571
2021-05-19,Grocery & pharmacy,-6.0
2021-05-20,Grocery & pharmacy,-5.571428571428571
2021-05-21,Grocery & pharmacy,-6.0
2021-05-22,Grocery & pharmacy,-5.857142857142857
2021-05-23,Grocery & pharmacy,-6.0
2021-05-24,Grocery & pharmacy,-5.571428571428571
2021-05-25,Grocery & pharmacy,-5.285714285714286
2021-05-26,Grocery & pharmacy,-5.0
2021-05-27,Grocery & pharmacy,-4.428571428571429
2021-05-28,Grocery & pharmacy,-3.4285714285714284
2021-05-29,Grocery & pharmacy,-3.142857142857143
2021-05-30,Grocery & pharmacy,-2.142857142857143
2021-05-31,Grocery & pharmacy,-2.4285714285714284
2021-06-01,Grocery & pharmacy,-1.5714285714285714
2021-06-02,Grocery & pharmacy,-1.2857142857142858
2021-06-03,Grocery & pharmacy,-1.1428571428571428
2021-06-04,Grocery & pharmacy,-2.7142857142857144
2021-06-05,Grocery & pharmacy,-2.4285714285714284
2021-06-06,Grocery & pharmacy,-2.5714285714285716
2021-06-07,Grocery & pharmacy,-1.0
2021-06-08,Grocery & pharmacy,-1.0
2021-06-09,Grocery & pharmacy,-0.42857142857142855
2021-06-10,Grocery & pharmacy,-0.14285714285714285
2021-06-11,Grocery & pharmacy,1.5714285714285714
2021-06-12,Grocery & pharmacy,1.7142857142857142
2021-06-13,Grocery & pharmacy,2.0
2021-06-14,Grocery & pharmacy,2.0
2021-06-15,Grocery & pharmacy,2.0
2021-06-16,Grocery & pharmacy,1.5714285714285714
2021-06-17,Grocery & pharmacy,0.7142857142857143
2021-06-18,Grocery & pharmacy,-0.7142857142857143
2021-06-19,Grocery & pharmacy,-1.4285714285714286
2021-06-20,Grocery & pharmacy,-2.142857142857143
2021-06-21,Grocery & pharmacy,-3.7142857142857144
2021-06-22,Grocery & pharmacy,-4.428571428571429
2021-06-23,Grocery & pharmacy,-4.714285714285714
2021-06-24,Grocery & pharmacy,-4.428571428571429
2021-06-25,Grocery & pharmacy,-3.4285714285714284
2021-06-26,Grocery & pharmacy,-3.4285714285714284
2021-06-27,Grocery & pharmacy,-3.5714285714285716
2021-06-28,Grocery & pharmacy,-2.857142857142857
2021-06-29,Grocery & pharmacy,-3.7142857142857144
2021-06-30,Grocery & pharmacy,-3.857142857142857
2021-07-01,Grocery & pharmacy,-3.7142857142857144
2021-07-02,Grocery & pharmacy,-3.7142857142857144
2021-07-03,Grocery & pharmacy,-3.857142857142857
2021-07-04,Grocery & pharmacy,-3.7142857142857144
2021-07-05,Grocery & pharmacy,-3.5714285714285716
2021-07-06,Grocery & pharmacy,-3.2857142857142856
2021-07-07,Grocery & pharmacy,-3.0
2021-07-08,Grocery & pharmacy,-3.2857142857142856
2021-07-09,Grocery & pharmacy,-3.2857142857142856
2021-07-10,Grocery & pharmacy,-3.142857142857143
2021-07-11,Grocery & pharmacy,-2.2857142857142856
2021-07-12,Grocery & pharmacy,-3.2857142857142856
2021-07-13,Grocery & pharmacy,-2.4285714285714284
2021-07-14,Grocery & pharmacy,-2.5714285714285716
2021-07-15,Grocery & pharmacy,-2.4285714285714284
2021-07-16,Grocery & pharmacy,-2.142857142857143
2021-07-17,Grocery & pharmacy,-2.0
2021-07-18,Grocery & pharmacy,-2.4285714285714284
2021-07-19,Grocery & pharmacy,-0.7142857142857143
2021-07-20,Grocery & pharmacy,-0.8571428571428571
2021-07-21,Grocery & pharmacy,-0.5714285714285714
2021-07-22,Grocery & pharmacy,-0.2857142857142857
2021-07-23,Grocery & pharmacy,-0.8571428571428571
2021-07-24,Grocery & pharmacy,-1.8571428571428572
2021-07-25,Grocery & pharmacy,-3.5714285714285716
2021-07-26,Grocery & pharmacy,-4.285714285714286
2021-07-27,Grocery & pharmacy,-5.0
2021-07-28,Grocery & pharmacy,-6.571428571428571
2021-07-29,Grocery & pharmacy,-7.0
2021-07-30,Grocery & pharmacy,-7.857142857142857
2021-07-31,Grocery & pharmacy,-7.857142857142857
2021-08-01,Grocery & pharmacy,-7.0
2021-08-02,Grocery & pharmacy,-7.428571428571429
2021-08-03,Grocery & pharmacy,-7.428571428571429
2021-08-04,Grocery & pharmacy,-6.714285714285714
2021-08-05,Grocery & pharmacy,-7.571428571428571
2021-08-06,Grocery & pharmacy,-7.571428571428571
2021-08-07,Grocery & pharmacy,-8.142857142857142
2021-08-08,Grocery & pharmacy,-8.571428571428571
2021-08-09,Grocery & pharmacy,-9.285714285714286
2021-08-10,Grocery & pharmacy,-9.0
2021-08-11,Grocery & pharmacy,-9.0
2021-08-12,Grocery & pharmacy,-8.714285714285714
2021-08-13,Grocery & pharmacy,-8.428571428571429
2021-08-14,Grocery & pharmacy,-7.857142857142857
2021-08-15,Grocery & pharmacy,-7.428571428571429
2021-08-16,Grocery & pharmacy,-6.857142857142857
2021-08-17,Grocery & pharmacy,-7.428571428571429
2021-08-18,Grocery & pharmacy,-7.571428571428571
2021-08-19,Grocery & pharmacy,-7.571428571428571
2021-08-20,Grocery & pharmacy,-7.714285714285714
2021-08-21,Grocery & pharmacy,-8.0
2021-08-22,Grocery & pharmacy,-8.285714285714286
2021-08-23,Grocery & pharmacy,-8.285714285714286
2021-08-24,Grocery & pharmacy,-8.0
2021-08-25,Grocery & pharmacy,-7.857142857142857
2021-08-26,Grocery & pharmacy,-7.857142857142857
2021-08-27,Grocery & pharmacy,-7.428571428571429
2021-08-28,Grocery & pharmacy,-7.142857142857143
2021-08-29,Grocery & pharmacy,-6.857142857142857
2021-08-30,Grocery & pharmacy,-8.142857142857142
2021-08-31,Grocery & pharmacy,-7.428571428571429
2021-09-01,Grocery & pharmacy,-7.0
2021-09-02,Grocery & pharmacy,-6.285714285714286
2021-09-03,Grocery & pharmacy,-6.0
2021-09-04,Grocery & pharmacy,-5.285714285714286
2021-09-05,Grocery & pharmacy,-4.142857142857143
2021-09-06,Grocery & pharmacy,-1.7142857142857142
2021-09-07,Grocery & pharmacy,-1.5714285714285714
2021-09-08,Grocery & pharmacy,-1.2857142857142858
2021-09-09,Grocery & pharmacy,-1.2857142857142858
2021-09-10,Grocery & pharmacy,-1.4285714285714286
2021-09-11,Grocery & pharmacy,-1.2857142857142858
2021-09-12,Grocery & pharmacy,-1.4285714285714286
2021-09-13,Grocery & pharmacy,-1.5714285714285714
2021-09-14,Grocery & pharmacy,-2.5714285714285716
2021-09-15,Grocery & pharmacy,-2.4285714285714284
2021-09-16,Grocery & pharmacy,-2.4285714285714284
2021-09-17,Grocery & pharmacy,-2.142857142857143
2021-09-18,Grocery & pharmacy,-2.142857142857143
2021-09-19,Grocery & pharmacy,-2.7142857142857144
2021-09-20,Grocery & pharmacy,-3.0
2021-09-21,Grocery & pharmacy,-2.142857142857143
2021-09-22,Grocery & pharmacy,-2.4285714285714284
2021-09-23,Grocery & pharmacy,-2.2857142857142856
2021-09-24,Grocery & pharmacy,-1.7142857142857142
2021-09-25,Grocery & pharmacy,-1.5714285714285714
2021-09-26,Grocery & pharmacy,-1.0
2021-09-27,Grocery & pharmacy,-0.8571428571428571
2021-09-28,Grocery & pharmacy,-1.2857142857142858
2021-09-29,Grocery & pharmacy,-1.2857142857142858
2021-09-30,Grocery & pharmacy,-1.7142857142857142
2021-10-01,Grocery & pharmacy,-2.2857142857142856
2021-10-02,Grocery & pharmacy,-3.5714285714285716
2021-10-03,Grocery & pharmacy,-3.2857142857142856
2021-10-04,Grocery & pharmacy,-3.5714285714285716
2021-10-05,Grocery & pharmacy,-3.4285714285714284
2021-10-06,Grocery & pharmacy,-3.4285714285714284
2021-10-07,Grocery & pharmacy,-3.4285714285714284
2021-10-08,Grocery & pharmacy,-3.5714285714285716
2021-10-09,Grocery & pharmacy,-2.2857142857142856
2021-10-10,Grocery & pharmacy,-2.857142857142857
2021-10-11,Grocery & pharmacy,-2.7142857142857144
2021-10-12,Grocery & pharmacy,-2.5714285714285716
2021-10-13,Grocery & pharmacy,-2.857142857142857
2021-10-14,Grocery & pharmacy,-2.857142857142857
2021-10-15,Grocery & pharmacy,-3.0
2021-10-16,Grocery & pharmacy,-3.5714285714285716
2021-10-17,Grocery & pharmacy,-3.7142857142857144
2021-10-18,Grocery & pharmacy,-4.285714285714286
2021-10-19,Grocery & pharmacy,-4.714285714285714
2021-10-20,Grocery & pharmacy,-5.0
2021-10-21,Grocery & pharmacy,-5.142857142857143
2021-10-22,Grocery & pharmacy,-5.285714285714286
2021-10-23,Grocery & pharmacy,-5.142857142857143
2021-10-24,Grocery & pharmacy,-5.142857142857143
2021-10-25,Grocery & pharmacy,-4.857142857142857
2021-10-26,Grocery & pharmacy,-4.714285714285714
2021-10-27,Grocery & pharmacy,-4.571428571428571
2021-10-28,Grocery & pharmacy,-4.428571428571429
2021-10-29,Grocery & pharmacy,-4.428571428571429
2021-10-30,Grocery & pharmacy,-4.142857142857143
2021-10-31,Grocery & pharmacy,-4.0
2021-11-01,Grocery & pharmacy,-3.857142857142857
2021-11-02,Grocery & pharmacy,-3.5714285714285716
2021-11-03,Grocery & pharmacy,-3.4285714285714284
2021-11-04,Grocery & pharmacy,-3.4285714285714284
2021-11-05,Grocery & pharmacy,-3.142857142857143
2021-11-06,Grocery & pharmacy,-3.2857142857142856
2021-11-07,Grocery & pharmacy,-3.142857142857143
2021-11-08,Grocery & pharmacy,-3.2857142857142856
2021-11-09,Grocery & pharmacy,-3.4285714285714284
2021-11-10,Grocery & pharmacy,-3.7142857142857144
2021-11-11,Grocery & pharmacy,-3.7142857142857144
2021-11-12,Grocery & pharmacy,-4.0
2021-11-13,Grocery & pharmacy,-3.857142857142857
2021-11-14,Grocery & pharmacy,-4.0
2021-11-15,Grocery & pharmacy,-3.857142857142857
2021-11-16,Grocery & pharmacy,-3.857142857142857
2021-11-17,Grocery & pharmacy,-3.5714285714285716
2021-11-18,Grocery & pharmacy,-3.4285714285714284
2021-11-19,Grocery & pharmacy,-3.142857142857143
2021-11-20,Grocery & pharmacy,-3.2857142857142856
2021-11-21,Grocery & pharmacy,-3.2857142857142856
2021-11-22,Grocery & pharmacy,-3.2857142857142856
2021-11-23,Grocery & pharmacy,-3.2857142857142856
2021-11-24,Grocery & pharmacy,-3.4285714285714284
2021-11-25,Grocery & pharmacy,-3.4285714285714284
2021-11-26,Grocery & pharmacy,-3.5714285714285716
2021-11-27,Grocery & pharmacy,-4.0
2021-11-28,Grocery & pharmacy,-3.857142857142857
2021-11-29,Grocery & pharmacy,-3.857142857142857
2021-11-30,Grocery & pharmacy,-3.5714285714285716
2021-12-01,Grocery & pharmacy,-3.4285714285714284
2021-12-02,Grocery & pharmacy,-3.5714285714285716
2021-12-03,Grocery & pharmacy,-3.5714285714285716
2021-12-04,Grocery & pharmacy,-3.0
2021-12-05,Grocery & pharmacy,-3.4285714285714284
2021-12-06,Grocery & pharmacy,-3.857142857142857
2021-12-07,Grocery & pharmacy,-4.857142857142857
2021-12-08,Grocery & pharmacy,-4.857142857142857
2021-12-09,Grocery & pharmacy,-4.714285714285714
2021-12-10,Grocery & pharmacy,-4.714285714285714
2021-12-11,Grocery & pharmacy,-5.0
2021-12-12,Grocery & pharmacy,-4.571428571428571
2021-12-13,Grocery & pharmacy,-3.857142857142857
2021-12-14,Grocery & pharmacy,-2.7142857142857144
2021-12-15,Grocery & pharmacy,-2.142857142857143
2021-12-16,Grocery & pharmacy,-1.8571428571428572
2021-12-17,Grocery & pharmacy,-1.7142857142857142
2021-12-18,Grocery & pharmacy,-1.8571428571428572
2021-12-19,Grocery & pharmacy,-2.5714285714285716
2021-12-20,Grocery & pharmacy,-2.5714285714285716
2021-12-21,Grocery & pharmacy,-2.5714285714285716
2021-12-22,Grocery & pharmacy,-2.142857142857143
2021-12-23,Grocery & pharmacy,-0.14285714285714285
2021-12-24,Grocery & pharmacy,1.0
2021-12-25,Grocery & pharmacy,-9.571428571428571
2021-12-26,Grocery & pharmacy,-15.142857142857142
2021-12-27,Grocery & pharmacy,-19.142857142857142
2021-12-28,Grocery & pharmacy,-22.571428571428573
2021-12-29,Grocery & pharmacy,-24.857142857142858
2021-12-30,Grocery & pharmacy,-27.857142857142858
2021-12-31,Grocery & pharmacy,-29.0
2022-01-01,Grocery & pharmacy,-24.571428571428573
2022-01-02,Grocery & pharmacy,-20.714285714285715
2022-01-03,Grocery & pharmacy,-19.285714285714285
2022-01-04,Grocery & pharmacy,-17.714285714285715
2022-01-05,Grocery & pharmacy,-17.428571428571427
2022-01-06,Grocery & pharmacy,-18.285714285714285
2022-01-07,Grocery & pharmacy,-19.714285714285715
2022-01-08,Grocery & pharmacy,-15.285714285714286
2022-01-09,Grocery & pharmacy,-13.714285714285714
2022-01-10,Grocery & pharmacy,-12.428571428571429
2022-01-11,Grocery & pharmacy,-12.285714285714286
2022-01-12,Grocery & pharmacy,-12.142857142857142
2022-01-13,Grocery & pharmacy,-11.571428571428571
2022-01-14,Grocery & pharmacy,-11.142857142857142
2022-01-15,Grocery & pharmacy,-10.0
2022-01-16,Grocery & pharmacy,-10.142857142857142
2022-01-17,Grocery & pharmacy,-10.142857142857142
2022-01-18,Grocery & pharmacy,-10.0
2022-01-19,Grocery & pharmacy,-10.142857142857142
2022-01-20,Grocery & pharmacy,-10.285714285714286
2022-01-21,Grocery & pharmacy,-10.428571428571429
2022-01-22,Grocery & pharmacy,-10.285714285714286
2022-01-23,Grocery & pharmacy,-10.428571428571429
2022-01-24,Grocery & pharmacy,-10.571428571428571
2022-01-25,Grocery & pharmacy,-10.571428571428571
2022-01-26,Grocery & pharmacy,-10.428571428571429
2022-01-27,Grocery & pharmacy,-10.285714285714286
2022-01-28,Grocery & pharmacy,-10.0
2022-01-29,Grocery & pharmacy,-9.714285714285714
2022-01-30,Grocery & pharmacy,-9.285714285714286
2022-01-31,Grocery & pharmacy,-9.0
2022-02-01,Grocery & pharmacy,-8.285714285714286
2022-02-02,Grocery & pharmacy,-8.0
2022-02-03,Grocery & pharmacy,-7.714285714285714
2022-02-04,Grocery & pharmacy,-7.857142857142857
2022-02-05,Grocery & pharmacy,-7.857142857142857
2022-02-06,Grocery & pharmacy,-8.142857142857142
2022-02-07,Grocery & pharmacy,-8.0
2022-02-08,Grocery & pharmacy,-8.142857142857142
2022-02-09,Grocery & pharmacy,-8.142857142857142
2022-02-10,Grocery & pharmacy,-8.142857142857142
2022-02-11,Grocery & pharmacy,-7.714285714285714
2022-02-12,Grocery & pharmacy,-7.714285714285714
2022-02-13,Grocery & pharmacy,-8.0
2022-02-14,Grocery & pharmacy,-7.285714285714286
2022-02-15,Grocery & pharmacy,-8.428571428571429
2022-02-16,Grocery & pharmacy,-8.714285714285714
2022-02-17,Grocery & pharmacy,-8.571428571428571
2022-02-18,Grocery & pharmacy,-11.142857142857142
2022-02-19,Grocery & pharmacy,-11.571428571428571
2022-02-20,Grocery & pharmacy,-11.571428571428571
2022-02-21,Grocery & pharmacy,-12.285714285714286
2022-02-22,Grocery & pharmacy,-11.0
2022-02-23,Grocery & pharmacy,-10.571428571428571
2022-02-24,Grocery & pharmacy,-11.0
2022-02-25,Grocery & pharmacy,-8.142857142857142
2022-02-26,Grocery & pharmacy,-7.428571428571429
2022-02-27,Grocery & pharmacy,-6.428571428571429
2022-02-28,Grocery & pharmacy,-6.142857142857143
2022-03-01,Grocery & pharmacy,-6.428571428571429
2022-03-02,Grocery & pharmacy,-6.714285714285714
2022-03-03,Grocery & pharmacy,-6.285714285714286
2022-03-04,Grocery & pharmacy,-6.857142857142857
2022-03-05,Grocery & pharmacy,-7.285714285714286
2022-03-06,Grocery & pharmacy,-7.571428571428571
2022-03-07,Grocery & pharmacy,-8.0
2022-03-08,Grocery & pharmacy,-7.714285714285714
2022-03-09,Grocery & pharmacy,-7.857142857142857
2022-03-10,Grocery & pharmacy,-8.285714285714286
2022-03-11,Grocery & pharmacy,-8.857142857142858
2022-03-12,Grocery & pharmacy,-8.714285714285714
2022-03-13,Grocery & pharmacy,-9.142857142857142
2022-03-14,Grocery & pharmacy,-9.142857142857142
2022-03-15,Grocery & pharmacy,-9.571428571428571
2022-03-16,Grocery & pharmacy,-10.428571428571429
