date,variable,value
2020-04-26,parks,5.0
2020-04-27,parks,-2.0
2020-04-28,parks,-62.0
2020-04-29,parks,-35.0
2020-04-30,parks,-43.0
2020-05-01,parks,-32.0
2020-05-02,parks,-17.0
2020-05-03,parks,-23.0
2020-05-04,parks,11.0
2020-05-05,parks,0.0
2020-05-06,parks,16.0
2020-05-07,parks,21.0
2020-05-08,parks,32.0
2020-05-09,parks,5.0
2020-05-10,parks,-36.0
2020-05-11,parks,-17.0
2020-05-12,parks,6.0
2020-05-13,parks,-12.0
2020-05-14,parks,8.0
2020-05-15,parks,21.0
2020-05-16,parks,-2.0
2020-05-17,parks,40.0
2020-05-18,parks,60.0
2020-05-19,parks,64.0
2020-05-20,parks,75.0
2020-05-21,parks,54.0
2020-05-22,parks,25.0
2020-05-23,parks,-10.0
2020-05-24,parks,47.0
2020-05-25,parks,160.0
2020-05-26,parks,57.0
2020-05-27,parks,54.0
2020-05-28,parks,66.0
2020-05-29,parks,61.0
2020-05-30,parks,48.0
2020-05-31,parks,68.0
2020-06-01,parks,75.0
2020-06-02,parks,70.0
2020-06-03,parks,1.0
2020-06-04,parks,7.0
2020-06-05,parks,-3.0
2020-06-06,parks,-36.0
2020-06-07,parks,11.0
2020-06-08,parks,33.0
2020-06-09,parks,48.0
2020-06-10,parks,-21.0
2020-06-11,parks,7.0
2020-06-12,parks,1.0
2020-06-13,parks,54.0
2020-06-14,parks,71.0
2020-06-15,parks,58.0
2020-06-16,parks,53.0
2020-06-17,parks,17.0
2020-06-18,parks,10.0
2020-06-19,parks,19.0
2020-06-20,parks,43.0
2020-06-21,parks,39.0
2020-06-22,parks,97.0
2020-06-23,parks,90.0
2020-06-24,parks,89.0
2020-06-25,parks,88.0
2020-06-26,parks,57.0
2020-06-27,parks,-8.0
2020-06-28,parks,26.0
2020-06-29,parks,34.0
2020-06-30,parks,12.0
2020-07-01,parks,24.0
2020-07-02,parks,16.0
2020-07-03,parks,35.0
2020-07-04,parks,0.0
2020-07-05,parks,59.0
2020-07-06,parks,53.0
2020-07-07,parks,32.0
2020-07-08,parks,-5.0
2020-07-09,parks,5.0
2020-07-10,parks,36.0
2020-07-11,parks,36.0
2020-07-12,parks,72.0
2020-07-13,parks,65.0
2020-07-14,parks,40.0
2020-07-15,parks,28.0
2020-07-16,parks,48.0
2020-07-17,parks,71.0
2020-07-18,parks,45.0
2020-07-19,parks,13.0
2020-07-20,parks,89.0
2020-07-21,parks,67.0
2020-07-22,parks,66.0
2020-07-23,parks,56.0
2020-07-24,parks,45.0
2020-07-25,parks,-27.0
2020-07-26,parks,25.0
2020-07-27,parks,11.0
2020-07-28,parks,49.0
2020-07-29,parks,65.0
2020-07-30,parks,75.0
2020-07-31,parks,55.0
2020-08-01,parks,26.0
2020-08-02,parks,49.0
2020-08-03,parks,61.0
2020-08-04,parks,54.0
2020-08-05,parks,55.0
2020-08-06,parks,57.0
2020-08-07,parks,44.0
2020-08-08,parks,23.0
2020-08-09,parks,45.0
2020-08-10,parks,59.0
2020-08-11,parks,46.0
2020-08-12,parks,37.0
2020-08-13,parks,23.0
2020-08-14,parks,0.0
2020-08-15,parks,-19.0
2020-08-16,parks,12.0
2020-08-17,parks,27.0
2020-08-18,parks,35.0
2020-08-19,parks,-22.0
2020-08-20,parks,61.0
2020-08-21,parks,13.0
2020-08-22,parks,12.0
2020-08-23,parks,27.0
2020-08-24,parks,33.0
2020-08-25,parks,-3.0
2020-08-26,parks,39.0
2020-08-27,parks,-2.0
2020-08-28,parks,-1.0
2020-08-29,parks,-18.0
2020-08-30,parks,22.0
2020-08-31,parks,68.0
2020-09-01,parks,41.0
2020-09-02,parks,19.0
2020-09-03,parks,10.0
2020-09-04,parks,17.0
2020-09-05,parks,13.0
2020-09-06,parks,39.0
2020-09-07,parks,34.0
2020-09-08,parks,36.0
2020-09-09,parks,31.0
2020-09-10,parks,42.0
2020-09-11,parks,27.0
2020-09-12,parks,19.0
2020-09-13,parks,62.0
2020-09-14,parks,68.0
2020-09-15,parks,49.0
2020-09-16,parks,40.0
2020-09-17,parks,41.0
2020-09-18,parks,29.0
2020-09-19,parks,21.0
2020-09-20,parks,52.0
2020-09-21,parks,51.0
2020-09-22,parks,37.0
2020-09-23,parks,-7.0
2020-09-24,parks,-1.0
2020-09-25,parks,-10.0
2020-09-26,parks,-18.0
2020-09-27,parks,-10.0
2020-09-28,parks,30.0
2020-09-29,parks,10.0
2020-09-30,parks,-8.0
2020-10-01,parks,10.0
2020-10-02,parks,-35.0
2020-10-03,parks,-32.0
2020-10-04,parks,-45.0
2020-10-05,parks,10.0
2020-10-06,parks,0.0
2020-10-07,parks,11.0
2020-10-08,parks,-6.0
2020-10-09,parks,-9.0
2020-10-10,parks,-17.0
2020-10-11,parks,14.0
2020-10-12,parks,-8.0
2020-10-13,parks,-21.0
2020-10-14,parks,-3.0
2020-10-15,parks,-4.0
2020-10-16,parks,-3.0
2020-10-17,parks,-14.0
2020-10-18,parks,8.0
2020-10-19,parks,16.0
2020-10-20,parks,9.0
2020-10-21,parks,-29.0
2020-10-22,parks,11.0
2020-10-23,parks,-5.0
2020-10-24,parks,-27.0
2020-10-25,parks,0.0
2020-10-26,parks,19.0
2020-10-27,parks,-25.0
2020-10-28,parks,-3.0
2020-10-29,parks,-24.0
2020-10-30,parks,-5.0
2020-10-31,parks,-33.0
2020-11-01,parks,-13.0
2020-11-02,parks,1.0
2020-11-03,parks,-10.0
2020-11-04,parks,10.0
2020-11-05,parks,-9.0
2020-11-06,parks,-12.0
2020-11-07,parks,2.0
2020-11-08,parks,7.0
2020-11-09,parks,4.0
2020-11-10,parks,4.0
2020-11-11,parks,-7.0
2020-11-12,parks,6.0
2020-11-13,parks,-6.0
2020-11-14,parks,-46.0
2020-11-15,parks,-9.0
2020-11-16,parks,-3.0
2020-11-17,parks,-4.0
2020-11-18,parks,-6.0
2020-11-19,parks,-15.0
2020-11-20,parks,-25.0
2020-11-21,parks,-14.0
2020-11-22,parks,24.0
2020-11-23,parks,3.0
2020-11-24,parks,-1.0
2020-11-25,parks,-12.0
2020-11-26,parks,-3.0
2020-11-27,parks,-14.0
2020-11-28,parks,-16.0
2020-11-29,parks,-3.0
2020-11-30,parks,-10.0
2020-12-01,parks,-4.0
2020-12-02,parks,-13.0
2020-12-03,parks,-34.0
2020-12-04,parks,-24.0
2020-12-05,parks,-14.0
2020-12-06,parks,-11.0
2020-12-07,parks,-13.0
2020-12-08,parks,-15.0
2020-12-09,parks,-14.0
2020-12-10,parks,-12.0
2020-12-11,parks,-13.0
2020-12-12,parks,-18.0
2020-12-13,parks,-32.0
2020-12-14,parks,-10.0
2020-12-15,parks,-1.0
2020-12-16,parks,-19.0
2020-12-17,parks,2.0
2020-12-18,parks,-26.0
2020-12-19,parks,-30.0
2020-12-20,parks,-6.0
2020-12-21,parks,-19.0
2020-12-22,parks,-11.0
2020-12-23,parks,-21.0
2020-12-24,parks,-6.0
2020-12-25,parks,-27.0
2020-12-26,parks,-42.0
2020-12-27,parks,-8.0
2020-12-28,parks,-4.0
2020-12-29,parks,-11.0
2020-12-30,parks,2.0
2020-12-31,parks,-12.0
2021-01-01,parks,-31.0
2021-01-02,parks,-26.0
2021-01-03,parks,-20.0
2021-01-04,parks,-32.0
2021-01-05,parks,-41.0
2021-01-06,parks,-20.0
2021-01-07,parks,-19.0
2021-01-08,parks,-34.0
2021-01-09,parks,-24.0
2021-01-10,parks,-29.0
2021-01-11,parks,-19.0
2021-01-12,parks,-28.0
2021-01-13,parks,-42.0
2021-01-14,parks,-47.0
2021-01-15,parks,-26.0
2021-01-16,parks,-46.0
2021-01-17,parks,6.0
2021-01-18,parks,-15.0
2021-01-19,parks,-27.0
2021-01-20,parks,-41.0
2021-01-21,parks,-13.0
2021-01-22,parks,-8.0
2021-01-23,parks,-21.0
2021-01-24,parks,-8.0
2021-01-25,parks,-6.0
2021-01-26,parks,-33.0
2021-01-27,parks,-23.0
2021-01-28,parks,-14.0
2021-01-29,parks,-22.0
2021-01-30,parks,-59.0
2021-01-31,parks,-13.0
2021-02-01,parks,-15.0
2021-02-02,parks,-10.0
2021-02-03,parks,-23.0
2021-02-04,parks,-27.0
2021-02-05,parks,2.0
2021-02-06,parks,-28.0
2021-02-07,parks,-48.0
2021-02-08,parks,-18.0
2021-02-09,parks,-27.0
2021-02-10,parks,-19.0
2021-02-11,parks,-24.0
2021-02-12,parks,-29.0
2021-02-13,parks,-32.0
2021-02-14,parks,-22.0
2021-02-15,parks,9.0
2021-02-16,parks,-19.0
2021-02-17,parks,-21.0
2021-02-18,parks,0.0
2021-02-19,parks,-9.0
2021-02-20,parks,13.0
2021-02-21,parks,28.0
2021-02-22,parks,-11.0
2021-02-23,parks,18.0
2021-02-24,parks,16.0
2021-02-25,parks,-3.0
2021-02-26,parks,34.0
2021-02-27,parks,31.0
2021-02-28,parks,18.0
2021-03-01,parks,14.0
2021-03-02,parks,2.0
2021-03-03,parks,-25.0
2021-03-04,parks,-15.0
2021-03-05,parks,-7.0
2021-03-06,parks,-13.0
2021-03-07,parks,23.0
2021-03-08,parks,17.0
2021-03-09,parks,38.0
2021-03-10,parks,-33.0
2021-03-11,parks,-7.0
2021-03-12,parks,-5.0
2021-03-13,parks,-19.0
2021-03-14,parks,3.0
2021-03-15,parks,9.0
2021-03-16,parks,2.0
2021-03-17,parks,1.0
2021-03-18,parks,-9.0
2021-03-19,parks,29.0
2021-03-20,parks,-3.0
2021-03-21,parks,31.0
2021-03-22,parks,58.0
2021-03-23,parks,25.0
2021-03-24,parks,15.0
2021-03-25,parks,7.0
2021-03-26,parks,-14.0
2021-03-27,parks,12.0
2021-03-28,parks,1.0
2021-03-29,parks,98.0
2021-03-30,parks,118.0
2021-03-31,parks,60.0
2021-04-01,parks,47.0
2021-04-02,parks,45.0
2021-04-03,parks,-1.0
2021-04-04,parks,81.0
2021-04-05,parks,48.0
2021-04-06,parks,14.0
2021-04-07,parks,12.0
2021-04-08,parks,27.0
2021-04-09,parks,32.0
2021-04-10,parks,-20.0
2021-04-11,parks,35.0
2021-04-12,parks,36.0
2021-04-13,parks,28.0
2021-04-14,parks,32.0
2021-04-15,parks,13.0
2021-04-16,parks,33.0
2021-04-17,parks,33.0
2021-04-18,parks,61.0
2021-04-19,parks,66.0
2021-04-20,parks,43.0
2021-04-21,parks,24.0
2021-04-22,parks,44.0
2021-04-23,parks,44.0
2021-04-24,parks,38.0
2021-04-25,parks,33.0
2021-04-26,parks,42.0
2021-04-27,parks,34.0
2021-04-28,parks,-5.0
2021-04-29,parks,19.0
2021-04-30,parks,19.0
2021-05-01,parks,6.0
2021-05-02,parks,24.0
2021-05-03,parks,26.0
2021-05-04,parks,2.0
2021-05-05,parks,7.0
2021-05-06,parks,26.0
2021-05-07,parks,26.0
2021-05-08,parks,-30.0
2021-05-09,parks,50.0
2021-05-10,parks,34.0
2021-05-11,parks,31.0
2021-05-12,parks,32.0
2021-05-13,parks,4.0
2021-05-14,parks,15.0
2021-05-15,parks,-9.0
2021-05-16,parks,-10.0
2021-05-17,parks,10.0
2021-05-18,parks,15.0
2021-05-19,parks,22.0
2021-05-20,parks,4.0
2021-05-21,parks,-15.0
2021-05-22,parks,-2.0
2021-05-23,parks,-2.0
2021-05-24,parks,7.0
2021-05-25,parks,12.0
2021-05-26,parks,24.0
2021-05-27,parks,47.0
2021-05-28,parks,21.0
2021-05-29,parks,30.0
2021-05-30,parks,67.0
2021-05-31,parks,140.0
2021-06-01,parks,73.0
2021-06-02,parks,61.0
2021-06-03,parks,64.0
2021-06-04,parks,-20.0
2021-06-05,parks,41.0
2021-06-06,parks,38.0
2021-06-07,parks,65.0
2021-06-08,parks,60.0
2021-06-09,parks,63.0
2021-06-10,parks,45.0
2021-06-11,parks,34.0
2021-06-12,parks,39.0
2021-06-13,parks,59.0
2021-06-14,parks,60.0
2021-06-15,parks,46.0
2021-06-16,parks,48.0
2021-06-17,parks,6.0
2021-06-18,parks,-23.0
2021-06-19,parks,-8.0
2021-06-20,parks,4.0
2021-06-21,parks,-6.0
2021-06-22,parks,17.0
2021-06-23,parks,46.0
2021-06-24,parks,35.0
2021-06-25,parks,24.0
2021-06-26,parks,25.0
2021-06-27,parks,7.0
2021-06-28,parks,24.0
2021-06-29,parks,3.0
2021-06-30,parks,25.0
2021-07-01,parks,45.0
2021-07-02,parks,37.0
2021-07-03,parks,-1.0
2021-07-04,parks,12.0
2021-07-05,parks,36.0
2021-07-06,parks,-2.0
2021-07-07,parks,25.0
2021-07-08,parks,32.0
2021-07-09,parks,30.0
2021-07-10,parks,1.0
2021-07-11,parks,31.0
2021-07-12,parks,14.0
2021-07-13,parks,36.0
2021-07-14,parks,43.0
2021-07-15,parks,32.0
2021-07-16,parks,48.0
2021-07-17,parks,34.0
2021-07-18,parks,50.0
2021-07-19,parks,53.0
2021-07-20,parks,45.0
2021-07-21,parks,48.0
2021-07-22,parks,53.0
2021-07-23,parks,35.0
2021-07-24,parks,-4.0
2021-07-25,parks,-14.0
2021-07-26,parks,53.0
2021-07-27,parks,22.0
2021-07-28,parks,-1.0
2021-07-29,parks,43.0
2021-07-30,parks,-11.0
2021-07-31,parks,-7.0
2021-08-01,parks,16.0
2021-08-02,parks,40.0
2021-08-03,parks,32.0
2021-08-04,parks,45.0
2021-08-05,parks,10.0
2021-08-06,parks,-2.0
2021-08-07,parks,-21.0
2021-08-08,parks,-6.0
2021-08-09,parks,9.0
2021-08-10,parks,47.0
2021-08-11,parks,51.0
2021-08-12,parks,29.0
2021-08-13,parks,17.0
2021-08-14,parks,16.0
2021-08-15,parks,29.0
2021-08-16,parks,31.0
2021-08-17,parks,12.0
2021-08-18,parks,31.0
2021-08-19,parks,33.0
2021-08-20,parks,20.0
2021-08-21,parks,-11.0
2021-08-22,parks,10.0
2021-08-23,parks,53.0
2021-08-24,parks,41.0
2021-08-25,parks,46.0
2021-08-26,parks,23.0
2021-08-27,parks,22.0
2021-08-28,parks,10.0
2021-08-29,parks,32.0
2021-08-30,parks,48.0
2021-08-31,parks,15.0
2021-09-01,parks,20.0
2021-09-02,parks,25.0
2021-09-03,parks,20.0
2021-09-04,parks,6.0
2021-09-05,parks,55.0
2021-09-06,parks,58.0
2021-09-07,parks,52.0
2021-09-08,parks,50.0
2021-09-09,parks,20.0
2021-09-10,parks,10.0
2021-09-11,parks,17.0
2021-09-12,parks,36.0
2021-09-13,parks,39.0
2021-09-14,parks,-8.0
2021-09-15,parks,27.0
2021-09-16,parks,42.0
2021-09-17,parks,22.0
2021-09-18,parks,23.0
2021-09-19,parks,8.0
2021-09-20,parks,30.0
2021-09-21,parks,36.0
2021-09-22,parks,39.0
2021-09-23,parks,29.0
2021-09-24,parks,33.0
2021-09-25,parks,11.0
2021-09-26,parks,34.0
2021-09-27,parks,18.0
2021-09-28,parks,-3.0
2021-09-29,parks,11.0
2021-09-30,parks,0.0
2021-10-01,parks,-2.0
2021-10-02,parks,-38.0
2021-10-03,parks,26.0
2021-10-04,parks,10.0
2021-10-05,parks,-5.0
2021-10-06,parks,18.0
2021-10-07,parks,7.0
2021-10-08,parks,3.0
2021-10-09,parks,9.0
2021-10-10,parks,14.0
2021-10-11,parks,26.0
2021-10-12,parks,6.0
2021-10-13,parks,13.0
2021-10-14,parks,14.0
2021-10-15,parks,3.0
2021-10-16,parks,-11.0
2021-10-17,parks,11.0
2021-10-18,parks,9.0
2021-10-19,parks,3.0
2021-10-20,parks,3.0
2021-10-21,parks,11.0
2021-10-22,parks,-2.0
2021-10-23,parks,-9.0
2021-10-24,parks,18.0
2021-10-25,parks,30.0
2021-10-26,parks,12.0
2021-10-27,parks,22.0
2021-10-28,parks,18.0
2021-10-29,parks,-10.0
2021-10-30,parks,-13.0
2021-10-31,parks,-14.0
2021-11-01,parks,12.0
2021-11-02,parks,5.0
2021-11-03,parks,-5.0
2021-11-04,parks,-6.0
2021-11-05,parks,3.0
2021-11-06,parks,-6.0
2021-11-07,parks,14.0
2021-11-08,parks,8.0
2021-11-09,parks,3.0
2021-11-10,parks,-9.0
2021-11-11,parks,6.0
2021-11-12,parks,-12.0
2021-11-13,parks,-10.0
2021-11-14,parks,2.0
2021-11-15,parks,8.0
2021-11-16,parks,1.0
2021-11-17,parks,5.0
2021-11-18,parks,3.0
2021-11-19,parks,-1.0
2021-11-20,parks,-8.0
2021-11-21,parks,2.0
2021-11-22,parks,11.0
2021-11-23,parks,2.0
2021-11-24,parks,-3.0
2021-11-25,parks,3.0
2021-11-26,parks,-10.0
2021-11-27,parks,-30.0
2021-11-28,parks,-2.0
2021-11-29,parks,0.0
2021-11-30,parks,-4.0
2021-12-01,parks,-2.0
2021-12-02,parks,-3.0
2021-12-03,parks,-9.0
2021-12-04,parks,-9.0
2021-12-05,parks,-19.0
2021-12-06,parks,-7.0
2021-12-07,parks,-21.0
2021-12-08,parks,-6.0
2021-12-09,parks,2.0
2021-12-10,parks,-9.0
2021-12-11,parks,-22.0
2021-12-12,parks,-2.0
2021-12-13,parks,4.0
2021-12-14,parks,-4.0
2021-12-15,parks,-2.0
2021-12-16,parks,-2.0
2021-12-17,parks,-13.0
2021-12-18,parks,-23.0
2021-12-19,parks,-15.0
2021-12-20,parks,2.0
2021-12-21,parks,-9.0
2021-12-22,parks,-13.0
2021-12-23,parks,-13.0
2021-12-24,parks,-30.0
2021-12-25,parks,-60.0
2021-12-26,parks,-29.0
2021-12-27,parks,-17.0
2021-12-28,parks,-15.0
2021-12-29,parks,-16.0
2021-12-30,parks,-6.0
2021-12-31,parks,-2.0
2022-01-01,parks,-19.0
2022-01-02,parks,-21.0
2022-01-03,parks,11.0
2022-01-04,parks,-36.0
2022-01-05,parks,-16.0
2022-01-06,parks,-26.0
2022-01-07,parks,-27.0
2022-01-08,parks,-52.0
2022-01-09,parks,6.0
2022-01-10,parks,-10.0
2022-01-11,parks,-24.0
2022-01-12,parks,0.0
2022-01-13,parks,-5.0
2022-01-14,parks,-12.0
2022-01-15,parks,-25.0
2022-01-16,parks,3.0
2022-01-17,parks,9.0
2022-01-18,parks,-10.0
2022-01-19,parks,-11.0
2022-01-20,parks,-10.0
2022-01-21,parks,-19.0
2022-01-22,parks,-20.0
2022-01-23,parks,-9.0
2022-01-24,parks,-4.0
2022-01-25,parks,-16.0
2022-01-26,parks,-5.0
2022-01-27,parks,-3.0
2022-01-28,parks,-9.0
2022-01-29,parks,-8.0
2022-01-30,parks,15.0
2022-01-31,parks,2.0
2022-02-01,parks,4.0
2022-02-02,parks,2.0
2022-02-03,parks,-3.0
2022-02-04,parks,-17.0
2022-02-05,parks,-12.0
2022-02-06,parks,-12.0
2022-02-07,parks,11.0
2022-02-08,parks,5.0
2022-02-09,parks,4.0
2022-02-10,parks,-2.0
2022-02-11,parks,-1.0
2022-02-12,parks,-9.0
2022-02-13,parks,-27.0
2022-02-14,parks,9.0
2022-02-15,parks,-22.0
2022-02-16,parks,-4.0
2022-02-17,parks,11.0
2022-02-18,parks,-46.0
2022-02-19,parks,-33.0
2022-02-20,parks,-29.0
2022-02-21,parks,-3.0
2022-02-22,parks,-2.0
2022-02-23,parks,2.0
2022-02-24,parks,-12.0
2022-02-25,parks,2.0
2022-02-26,parks,1.0
2022-02-27,parks,28.0
2022-02-28,parks,3.0
2022-03-01,parks,-18.0
2022-03-02,parks,-21.0
2022-03-03,parks,-1.0
2022-03-04,parks,-22.0
2022-03-05,parks,-33.0
2022-03-06,parks,-6.0
2022-03-07,parks,-1.0
2022-03-08,parks,-4.0
2022-03-09,parks,-8.0
2022-03-10,parks,1.0
2022-03-11,parks,-29.0
2022-03-12,parks,-19.0
2022-03-13,parks,-19.0
2022-03-14,parks,0.0
2022-03-15,parks,-1.0
2022-03-16,parks,-29.0
2022-03-17,parks,12.0
2022-03-18,parks,2.0
2022-03-19,parks,-5.0
2022-03-20,parks,5.0
2022-03-21,parks,14.0
2022-03-22,parks,15.0
2022-03-23,parks,18.0
2022-03-24,parks,18.0
2022-03-25,parks,8.0
2022-03-26,parks,11.0
2022-03-27,parks,-7.0
2022-03-28,parks,9.0
2022-03-29,parks,-15.0
2022-03-30,parks,-14.0
2022-03-31,parks,-24.0
2022-04-01,parks,-25.0
2022-04-02,parks,-29.0
2022-04-03,parks,-4.0
2022-04-04,parks,-18.0
2022-04-05,parks,-9.0
2022-04-06,parks,-25.0
2022-04-07,parks,-11.0
2022-04-08,parks,-15.0
2022-04-09,parks,-16.0
2022-04-10,parks,5.0
2022-04-11,parks,20.0
2022-04-12,parks,3.0
2022-04-13,parks,10.0
2022-04-14,parks,21.0
2022-04-15,parks,34.0
2022-04-16,parks,3.0
2022-04-17,parks,24.0
2022-04-18,parks,49.0
2022-04-19,parks,-6.0
2022-04-20,parks,15.0
2022-04-21,parks,17.0
2022-04-22,parks,-14.0
2022-04-23,parks,-16.0
2022-04-24,parks,13.0
2022-04-25,parks,-3.0
2022-04-26,parks,1.0
2022-04-27,parks,-12.0
2022-04-28,parks,2.0
2022-04-29,parks,-16.0
2022-04-30,parks,2.0
2022-05-01,parks,-7.0
2022-05-02,parks,65.0
2022-05-03,parks,-6.0
2022-05-04,parks,-10.0
2022-05-05,parks,19.0
2022-05-06,parks,10.0
2022-05-07,parks,-9.0
2022-05-08,parks,41.0
2022-05-09,parks,22.0
2022-05-10,parks,-1.0
2022-05-11,parks,-20.0
2022-05-12,parks,6.0
2022-05-13,parks,8.0
2022-05-14,parks,19.0
2022-05-15,parks,-20.0
2022-05-16,parks,15.0
2022-05-17,parks,29.0
2022-05-18,parks,22.0
2022-05-19,parks,18.0
2022-05-20,parks,-14.0
2022-05-21,parks,7.0
2022-05-22,parks,42.0
2022-05-23,parks,3.0
2022-05-24,parks,-11.0
2022-05-25,parks,-4.0
2022-05-26,parks,8.0
2022-05-27,parks,25.0
2022-05-28,parks,1.0
2022-05-29,parks,11.0
2022-05-30,parks,-1.0
2022-05-31,parks,-14.0
2022-06-01,parks,13.0
2022-06-02,parks,76.0
2022-06-03,parks,31.0
2022-06-04,parks,-10.0
2022-06-05,parks,-11.0
2022-06-06,parks,0.0
2022-06-07,parks,7.0
2022-06-08,parks,9.0
2022-06-09,parks,3.0
2022-06-10,parks,13.0
2022-06-11,parks,9.0
2022-06-12,parks,31.0
2022-06-13,parks,29.0
2022-06-14,parks,29.0
2022-06-15,parks,31.0
2022-06-16,parks,32.0
2022-06-17,parks,32.0
2022-06-18,parks,-11.0
2022-06-19,parks,6.0
2022-06-20,parks,38.0
2022-06-21,parks,27.0
2022-06-22,parks,31.0
2022-06-23,parks,7.0
2022-06-24,parks,19.0
2022-06-25,parks,7.0
2022-06-26,parks,36.0
2022-06-27,parks,13.0
2022-06-28,parks,16.0
2022-06-29,parks,8.0
2022-06-30,parks,9.0
2022-07-01,parks,13.0
2022-07-02,parks,15.0
2020-02-15,transit_stations,-10.0
2020-02-16,transit_stations,-9.0
2020-02-17,transit_stations,-3.0
2020-02-18,transit_stations,-4.0
2020-02-19,transit_stations,-5.0
2020-02-20,transit_stations,-6.0
2020-02-21,transit_stations,-5.0
2020-02-22,transit_stations,-2.0
2020-02-23,transit_stations,1.0
2020-02-24,transit_stations,-3.0
2020-02-25,transit_stations,0.0
2020-02-26,transit_stations,-2.0
2020-02-27,transit_stations,-1.0
2020-02-28,transit_stations,-2.0
2020-02-29,transit_stations,-5.0
2020-03-01,transit_stations,5.0
2020-03-02,transit_stations,-3.0
2020-03-03,transit_stations,-4.0
2020-03-04,transit_stations,-4.0
2020-03-05,transit_stations,-6.0
2020-03-06,transit_stations,-3.0
2020-03-07,transit_stations,-4.0
2020-03-08,transit_stations,-4.0
2020-03-09,transit_stations,-6.0
2020-03-10,transit_stations,-7.0
2020-03-11,transit_stations,-10.0
2020-03-12,transit_stations,-13.0
2020-03-13,transit_stations,-18.0
2020-03-14,transit_stations,-22.0
2020-03-15,transit_stations,-24.0
2020-03-16,transit_stations,-25.0
2020-03-17,transit_stations,-37.0
2020-03-18,transit_stations,-43.0
2020-03-19,transit_stations,-47.0
2020-03-20,transit_stations,-51.0
2020-03-21,transit_stations,-58.0
2020-03-22,transit_stations,-61.0
2020-03-23,transit_stations,-63.0
2020-03-24,transit_stations,-72.0
2020-03-25,transit_stations,-76.0
2020-03-26,transit_stations,-77.0
2020-03-27,transit_stations,-77.0
2020-03-28,transit_stations,-78.0
2020-03-29,transit_stations,-80.0
2020-03-30,transit_stations,-79.0
2020-03-31,transit_stations,-79.0
2020-04-01,transit_stations,-80.0
2020-04-02,transit_stations,-80.0
2020-04-03,transit_stations,-79.0
2020-04-04,transit_stations,-77.0
2020-04-05,transit_stations,-76.0
2020-04-06,transit_stations,-79.0
2020-04-07,transit_stations,-78.0
2020-04-08,transit_stations,-79.0
2020-04-09,transit_stations,-78.0
2020-04-10,transit_stations,-82.0
2020-04-11,transit_stations,-77.0
2020-04-12,transit_stations,-78.0
2020-04-13,transit_stations,-85.0
2020-04-14,transit_stations,-78.0
2020-04-15,transit_stations,-78.0
2020-04-16,transit_stations,-79.0
2020-04-17,transit_stations,-79.0
2020-04-18,transit_stations,-77.0
2020-04-19,transit_stations,-75.0
2020-04-20,transit_stations,-77.0
2020-04-21,transit_stations,-77.0
2020-04-22,transit_stations,-77.0
2020-04-23,transit_stations,-77.0
2020-04-24,transit_stations,-75.0
2020-04-25,transit_stations,-74.0
2020-04-26,transit_stations,-72.0
2020-04-27,transit_stations,-76.0
2020-04-28,transit_stations,-80.0
2020-04-29,transit_stations,-77.0
2020-04-30,transit_stations,-78.0
2020-05-01,transit_stations,-75.0
2020-05-02,transit_stations,-71.0
2020-05-03,transit_stations,-74.0
2020-05-04,transit_stations,-74.0
2020-05-05,transit_stations,-75.0
2020-05-06,transit_stations,-74.0
2020-05-07,transit_stations,-73.0
2020-05-08,transit_stations,-76.0
2020-05-09,transit_stations,-70.0
2020-05-10,transit_stations,-75.0
2020-05-11,transit_stations,-74.0
2020-05-12,transit_stations,-73.0
2020-05-13,transit_stations,-74.0
2020-05-14,transit_stations,-74.0
2020-05-15,transit_stations,-71.0
2020-05-16,transit_stations,-68.0
2020-05-17,transit_stations,-67.0
2020-05-18,transit_stations,-70.0
2020-05-19,transit_stations,-69.0
2020-05-20,transit_stations,-69.0
2020-05-21,transit_stations,-70.0
2020-05-22,transit_stations,-69.0
2020-05-23,transit_stations,-67.0
2020-05-24,transit_stations,-63.0
2020-05-25,transit_stations,-72.0
2020-05-26,transit_stations,-68.0
2020-05-27,transit_stations,-69.0
2020-05-28,transit_stations,-68.0
2020-05-29,transit_stations,-66.0
2020-05-30,transit_stations,-61.0
2020-05-31,transit_stations,-61.0
2020-06-01,transit_stations,-65.0
2020-06-02,transit_stations,-66.0
2020-06-03,transit_stations,-68.0
2020-06-04,transit_stations,-68.0
2020-06-05,transit_stations,-67.0
2020-06-06,transit_stations,-65.0
2020-06-07,transit_stations,-62.0
2020-06-08,transit_stations,-66.0
2020-06-09,transit_stations,-66.0
2020-06-10,transit_stations,-69.0
2020-06-11,transit_stations,-68.0
2020-06-12,transit_stations,-66.0
2020-06-13,transit_stations,-58.0
2020-06-14,transit_stations,-58.0
2020-06-15,transit_stations,-62.0
2020-06-16,transit_stations,-63.0
2020-06-17,transit_stations,-65.0
2020-06-18,transit_stations,-66.0
2020-06-19,transit_stations,-62.0
2020-06-20,transit_stations,-54.0
2020-06-21,transit_stations,-57.0
2020-06-22,transit_stations,-60.0
2020-06-23,transit_stations,-60.0
2020-06-24,transit_stations,-61.0
2020-06-25,transit_stations,-61.0
2020-06-26,transit_stations,-59.0
2020-06-27,transit_stations,-57.0
2020-06-28,transit_stations,-55.0
2020-06-29,transit_stations,-61.0
2020-06-30,transit_stations,-63.0
2020-07-01,transit_stations,-62.0
